win_score,blocking_score,fitted_heuristic,board_name,userid
12800,0.8,interaction,10_easy_pruned,4
12800,0.8,interaction,10_hard_full,4
12800,0.8,interaction,10_hard_pruned,1
12800,0.8,interaction,10_medium_full,3
12800,0.8,interaction,10_medium_pruned,2
12800,0.8,interaction,6_easy_full,2
12800,0.8,interaction,6_easy_pruned,1
12800,0.8,interaction,6_hard_full,10
12800,0.8,interaction_blind,10_easy_full,12
12800,0.8,interaction_blind,10_easy_pruned,13
12800,0.8,interaction_blind,10_hard_full,14
12800,0.8,interaction_blind,10_hard_pruned,17
12800,0.8,interaction_blind,10_medium_full,25
12800,0.8,interaction_blind,10_medium_pruned,19
12800,0.8,interaction_blind,6_easy_full,7
12800,0.8,interaction_blind,6_easy_pruned,14
12800,0.8,interaction_blind,6_hard_full,12
12800,0.8,interaction_blind,6_hard_pruned,10
12800,0.8,linear,10_easy_full,3
12800,0.8,linear,6_easy_pruned,3
12800,0.8,linear,6_hard_full,5
12800,0.8,linear,6_hard_pruned,2
12800,0.8,non-linear,10_easy_full,21
12800,0.8,non-linear,10_easy_pruned,8
12800,0.8,non-linear,10_hard_full,1
12800,0.8,non-linear,10_hard_pruned,4
12800,0.8,non-linear,10_medium_full,3
12800,0.8,non-linear,10_medium_pruned,2
12800,0.8,non-linear,6_easy_full,9
12800,0.8,non-linear,6_easy_pruned,11
12800,0.8,non-linear,6_hard_full,7
12800,0.8,non-linear,6_hard_pruned,6
