,board,likelihoods_block,likelihoods_density,likelihoods_interaction,move_number_in_path,userid
2928,6_hard_full,0.0,-4.50948106394,0.0,4,fde4bf4b
2929,6_hard_full,-1.22872342854,-2.04148625254,-1.4517171442,5,fde4bf4b
2930,6_hard_full,0.0,-2.54287188731,0.0,6,fde4bf4b
2931,6_hard_full,-3.55687412073,-2.60291959693,-3.22279479792,1,fde4bf4b
2932,6_hard_full,-1.18815429166,-2.55412229631,-0.918091434677,2,fde4bf4b
2933,6_hard_full,-3.13549421593,-2.53918046404,-3.13549421593,3,fde4bf4b
2934,6_hard_full,-3.10650840049,-3.14628014334,-3.72627049176,4,fde4bf4b
2935,6_hard_full,-3.04452243772,-2.78510720654,-3.04452243772,5,fde4bf4b
2936,6_hard_full,-1.51173996852,-2.57601552541,-1.4457420044,6,fde4bf4b
2937,6_hard_full,-3.55687412073,-2.60291959693,-3.22279479792,1,fde4bf4b
2938,6_hard_full,-1.18815429166,-2.70823013093,-0.918091434677,2,fde4bf4b
2939,6_hard_full,-3.13549421593,-3.27076893,-3.13549421593,3,fde4bf4b
2940,6_hard_full,-1.11293228638,-2.97557754628,-0.910550283026,4,fde4bf4b
2941,6_hard_full,-2.10010890212,-2.60291959693,-1.76587684392,1,fde4bf4b
2942,6_hard_full,-0.687003065288,-2.5202293139,-0.336936582956,2,fde4bf4b
2943,6_hard_full,-2.53494115165,-2.31530500853,-2.20073436347,1,fde4bf4b
2944,6_hard_full,-0.680410383797,-2.66278108628,-0.336912288211,2,fde4bf4b
2945,6_hard_full,-2.10010890212,-2.60291959693,-1.76587684392,1,fde4bf4b
2946,6_hard_full,-0.687003065288,-2.5202293139,-0.336936582956,2,fde4bf4b
2947,6_hard_full,-3.13549421593,-2.49695817401,-3.13549421593,3,fde4bf4b
2948,6_hard_full,-5.20107959151,-2.91242263554,-5.01719962293,4,fde4bf4b
2949,6_hard_full,-3.14798508369,-3.29579688679,-2.81383892739,1,fde4bf4b
2950,6_hard_full,-3.0060162845,-2.68576393977,-4.46411553461,2,fde4bf4b
2951,6_hard_full,0.0,-2.89047171691,0.0,3,fde4bf4b
2952,6_hard_full,0.0,-3.87068137464,0.0,4,fde4bf4b
2953,6_hard_full,-2.19264124911,-2.2689101385,-2.54594898875,5,fde4bf4b
2954,6_hard_full,0.0,-2.94445897137,0.0,6,fde4bf4b
2955,6_hard_full,-1.23194042157,-2.26887015449,-1.14330142712,7,fde4bf4b
2956,6_hard_full,-2.53494115165,-2.31530500853,-2.20073436347,1,ffa4c00b
2957,6_hard_full,-1.50744507654,-2.78518716976,-2.15847096712,1,fff4bf68
2958,6_hard_full,-9.21034037198,-2.87932240549,-9.21034037198,2,fff4bf68
2959,6_hard_full,-3.02553863742,-3.29575690598,-2.891500271,3,fff4bf68
2960,6_hard_full,-9.21034037198,-2.61860369754,-9.21034037198,4,fff4bf68
2961,6_hard_full,-3.27350013033,-3.09102246195,-2.99281547852,5,fff4bf68
2962,6_hard_full,-9.21034037198,-2.27233182435,-9.21034037198,6,fff4bf68
2963,6_hard_full,-2.53494115165,-2.31530500853,-2.20073436347,1,fff4bf68
2964,6_hard_full,-3.79871743551,-3.29579688679,-3.46469259939,1,fff4bf68
2965,6_hard_full,-3.38369073032,-3.70099217703,-3.04957974051,1,fff4bf68
2966,6_hard_full,-1.05662577028,-2.69706016267,-0.827673400226,2,fff4bf68
2967,6_hard_full,-1.50744507654,-2.78518716976,-2.15847096712,1,fff4bf68
2968,6_hard_full,0.0,-3.79507946982,0.0,2,fff4bf68
2969,6_hard_full,-1.45278388095,-2.5778849788,-2.13399490414,3,fff4bf68
2970,6_hard_full,0.0,-4.50948106394,0.0,4,fff4bf68
2971,6_hard_full,-0.992716733945,-2.39809520882,-1.1451542567,5,fff4bf68
2972,6_hard_full,0.0,-2.42054307398,0.0,6,fff4bf68
2973,6_hard_full,-1.50744507654,-2.78518716976,-2.15847096712,1,fff4bf68
2974,6_hard_full,0.0,-3.79507946982,0.0,2,fff4bf68
2975,6_hard_full,-2.48028856443,-2.17250762922,-2.11624765502,3,fff4bf68
2976,6_hard_full,-4.23638057874,-2.69702018106,-3.374981038,4,fff4bf68
2977,6_hard_full,-2.48352478873,-2.97044445342,-2.97741205189,5,fff4bf68
2978,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,11a64b43
2979,6_hard_pruned,-2.14652864573,-2.69702018106,-2.45645549137,2,11a64b43
2980,6_hard_pruned,-9.21034037198,-2.38502598377,-9.21034037198,3,11a64b43
2981,6_hard_pruned,-2.20197190285,-2.42377190883,-1.83791328806,1,11a64d17
2982,6_hard_pruned,-2.20197190285,-2.42377190883,-1.83791328806,1,11a64d17
2983,6_hard_pruned,-2.99095099682,-2.89045172591,-4.36442727341,2,11a64d17
2984,6_hard_pruned,-5.69344582006,-2.89045172591,-5.28391952721,2,11a64d17
2985,6_hard_pruned,-1.33501612061,-2.24565771993,-1.22552040439,3,11a64d17
2986,6_hard_pruned,-2.99573227355,-3.34387238167,-2.99573227355,4,11a64d17
2987,6_hard_pruned,-1.57013617928,-2.40935228062,-1.49069675571,5,11a64d17
2988,6_hard_pruned,-2.20197190285,-2.42377190883,-1.83791328806,1,11a64d17
2989,6_hard_pruned,-2.99095099682,-2.70819014932,-3.75115444714,2,11a64d17
2990,6_hard_pruned,0.0,-2.78510720654,0.0,3,11a64d17
2991,6_hard_pruned,0.0,-2.94445897137,0.0,4,11a64d17
2992,6_hard_pruned,-1.23194042157,-1.9812364072,-1.14330142712,5,11a64d17
2993,6_hard_pruned,-2.8903717579,-2.3633571726,-2.8903717579,6,11a64d17
2994,6_hard_pruned,-0.377356217629,-2.04140628293,-0.155108492101,7,11a64d17
2995,6_hard_pruned,-3.77849709284,-2.5778849788,-3.41465026038,1,11e652f7
2996,6_hard_pruned,-2.16788570783,-2.42377190883,-1.8038252441,1,11e652f7
2997,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,11e652f7
2998,6_hard_pruned,-2.14652864573,-2.87928242388,-3.22528912576,2,11e652f7
2999,6_hard_pruned,-2.14652864573,-2.69702018106,-2.45645549137,2,11e652f7
3000,6_hard_pruned,0.0,-2.94447896317,0.0,3,11e652f7
3001,6_hard_pruned,-1.83548767838,-2.59751601787,-1.96008856979,4,11e652f7
3002,6_hard_pruned,0.0,-2.78506722253,0.0,5,11e652f7
3003,6_hard_pruned,-3.97616856739,-2.91234266753,-3.03511821077,6,11e652f7
3004,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,11e652f7
3005,6_hard_pruned,0.0,-4.50948106394,0.0,2,11e652f7
3006,6_hard_pruned,-0.992716733945,-2.39809520882,-1.1451542567,3,11e652f7
3007,6_hard_pruned,0.0,-2.42054307398,0.0,4,11e652f7
3008,6_hard_pruned,-2.94443897917,-2.72137140187,-2.94443897917,5,11e652f7
3009,6_hard_pruned,-5.23279242639,-2.68564399015,-5.04660426057,6,11e652f7
3010,6_hard_pruned,-2.83321334406,-2.19738453575,-2.83321334406,7,11e652f7
3011,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,14d64999
3012,6_hard_pruned,-2.14652864573,-2.69702018106,-2.45645549137,2,14d64999
3013,6_hard_pruned,0.0,-2.94447896317,0.0,3,14d64999
3014,6_hard_pruned,-1.81351149588,-3.15693045159,-3.06630728034,4,14d64999
3015,6_hard_pruned,0.0,-2.83325332966,0.0,5,14d64999
3016,6_hard_pruned,-1.43739160645,-2.34622127307,-1.70750447013,6,14d64999
3017,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,14d64999
3018,6_hard_pruned,0.0,-4.50948106394,0.0,2,14d64999
3019,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,14d64999
3020,6_hard_pruned,0.0,-2.54287188731,0.0,4,14d64999
3021,6_hard_pruned,-0.324358763495,-1.97431696421,-0.175854976862,5,14d64999
3022,6_hard_pruned,-2.8903717579,-2.69694021305,-2.8903717579,6,14d64999
3023,6_hard_pruned,-0.214997476147,-2.14023612016,-0.142506767412,7,14d64999
3024,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,16d516ad
3025,6_hard_pruned,0.0,-4.50948106394,0.0,2,16d516ad
3026,6_hard_pruned,-0.992716733945,-2.39809520882,-1.1451542567,3,16d516ad
3027,6_hard_pruned,0.0,-2.42054307398,0.0,4,16d516ad
3028,6_hard_pruned,-2.94443897917,-2.38498599976,-2.94443897917,5,16d516ad
3029,6_hard_pruned,-2.66651436642,-2.68564399015,-3.02977403191,6,16d516ad
3030,6_hard_pruned,-0.444286790838,-1.79197941864,-0.237051766992,7,16d516ad
3031,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,1dac01e7
3032,6_hard_pruned,0.0,-2.77270867666,0.0,2,1dac01e7
3033,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,1dac01e7
3034,6_hard_pruned,0.0,-4.50948106394,0.0,2,1dac01e7
3035,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,1dac01e7
3036,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,1dac01e7
3037,6_hard_pruned,0.0,-4.50948106394,0.0,2,1dac01e7
3038,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,1dac01e7
3039,6_hard_pruned,0.0,-2.54287188731,0.0,4,1dac01e7
3040,6_hard_pruned,-5.67402332009,-2.4850466064,-5.52631949545,5,1dac01e7
3041,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,1dac01e7
3042,6_hard_pruned,0.0,-4.50948106394,0.0,2,1dac01e7
3043,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,1dac01e7
3044,6_hard_pruned,0.0,-2.54287188731,0.0,4,1dac01e7
3045,6_hard_pruned,-2.20479578364,-2.19742452135,-3.05804278487,5,1dac01e7
3046,6_hard_pruned,0.0,-2.32471951138,0.0,6,1dac01e7
3047,6_hard_pruned,-2.83321334406,-2.6912880685,-2.83321334406,7,1dac01e7
3048,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,1dac01e7
3049,6_hard_pruned,0.0,-2.77270867666,0.0,2,1dac01e7
3050,6_hard_pruned,-2.20197190285,-2.42377190883,-1.83791328806,1,1dac01e7
3051,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,1dac01e7
3052,6_hard_pruned,0.0,-4.50948106394,0.0,2,1dac01e7
3053,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,1dac01e7
3054,6_hard_pruned,-0.992716733945,-2.39809520882,-1.1451542567,3,1dac01e7
3055,6_hard_pruned,0.0,-2.42054307398,0.0,4,1dac01e7
3056,6_hard_pruned,-2.94443897917,-2.02837618666,-2.94443897917,5,1dac01e7
3057,6_hard_pruned,-4.8545617072,-3.34383239687,-4.65713269129,6,1dac01e7
3058,6_hard_pruned,-2.52717134436,-2.76015388418,-2.16313393311,1,25cfdeaf
3059,6_hard_pruned,-2.85013021943,-2.90149756354,-3.86798477444,2,25cfdeaf
3060,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,25cfdeaf
3061,6_hard_pruned,-2.14652864573,-2.69702018106,-2.45645549137,2,25cfdeaf
3062,6_hard_pruned,0.0,-2.94447896317,0.0,3,25cfdeaf
3063,6_hard_pruned,-2.84846691625,-2.34626125788,-2.13632214676,4,25cfdeaf
3064,6_hard_pruned,-2.20197190285,-2.42377190883,-1.83791328806,1,25cfdeaf
3065,6_hard_pruned,-5.07919672043,-3.40103746482,-4.66874995729,2,25cfdeaf
3066,6_hard_pruned,-2.46569953562,-2.25735153789,-2.69454026353,3,25cfdeaf
3067,6_hard_pruned,0.0,-3.34387238167,0.0,4,25cfdeaf
3068,6_hard_pruned,-2.72836852345,-2.66268112926,-3.15783300757,5,25cfdeaf
3069,6_hard_pruned,0.0,-2.87920245587,0.0,6,25cfdeaf
3070,6_hard_pruned,-1.33597469521,-2.56502933347,-1.17836777052,7,25cfdeaf
3071,6_hard_pruned,-2.77258872224,-3.30788039011,-2.77258872224,8,25cfdeaf
3072,6_hard_pruned,-0.988898692672,-1.72295455902,-0.802566135489,9,25cfdeaf
3073,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,28e6483c
3074,6_hard_pruned,-3.65642403897,-2.54291187052,-2.79467275299,2,28e6483c
3075,6_hard_pruned,-0.498442109009,-2.13375980015,-0.230843009476,3,28e6483c
3076,6_hard_pruned,-2.99573227355,-2.8904117427,-2.99573227355,4,28e6483c
3077,6_hard_pruned,-0.380442674855,-2.38498599976,-0.164383727107,5,28e6483c
3078,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2afbbf79
3079,6_hard_pruned,0.0,-4.50948106394,0.0,2,2afbbf79
3080,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,2afbbf79
3081,6_hard_pruned,0.0,-2.54287188731,0.0,4,2afbbf79
3082,6_hard_pruned,-2.20479578364,-2.19742452135,-3.05804278487,5,2afbbf79
3083,6_hard_pruned,0.0,-2.32471951138,0.0,6,2afbbf79
3084,6_hard_pruned,-2.83321334406,-2.6912880685,-2.83321334406,7,2afbbf79
3085,6_hard_pruned,-2.79381773343,-2.28023664952,-3.41422321166,8,2afbbf79
3086,6_hard_pruned,-2.7080502011,-2.72457450457,-2.7080502011,9,2afbbf79
3087,6_hard_pruned,-3.03653353602,-2.3026650738,-4.78471456803,10,2afbbf79
3088,6_hard_pruned,-2.56494935746,-2.11030818016,-2.56494935746,11,2afbbf79
3089,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,2afbbf79
3090,6_hard_pruned,-9.21034037198,-2.77270867666,-9.21034037198,2,2afbbf79
3091,6_hard_pruned,-0.226443170036,-2.52589858738,-0.226443170036,3,2afbbf79
3092,6_hard_pruned,0.0,-2.77270867666,0.0,2,2afbbf79
3093,6_hard_pruned,-2.33017554149,-2.14682965987,-2.33017554149,3,2afbbf79
3094,6_hard_pruned,-2.80888782587,-2.53157518848,-3.54184674607,4,2afbbf79
3095,6_hard_pruned,0.0,-2.8903917505,0.0,5,2afbbf79
3096,6_hard_pruned,-4.60516779996,-2.30274504821,-4.34870690187,6,2afbbf79
3097,6_hard_pruned,-0.273583560077,-2.22477851085,-0.111490607017,7,2afbbf79
3098,6_hard_pruned,-3.77849709284,-2.5778849788,-3.41465026038,1,2afbbf79
3099,6_hard_pruned,-0.777670720764,-2.44255696504,-0.339693885712,2,2afbbf79
3100,6_hard_pruned,-3.04452243772,-2.31698680324,-3.04452243772,3,2afbbf79
3101,6_hard_pruned,-10.8201782044,-4.50944108073,-10.8201782044,4,2afbbf79
3102,6_hard_pruned,-2.94443897917,-2.39805522481,-2.94443897917,5,2afbbf79
3103,6_hard_pruned,-2.69882027082,-2.71915668517,-3.05065755389,6,2afbbf79
3104,6_hard_pruned,-4.89253369177,-3.27076893,-4.52923343747,1,2afbbf79
3105,6_hard_pruned,-5.16316991679,-2.59755600107,-4.73436434266,2,2afbbf79
3106,6_hard_pruned,-2.64032062597,-2.34476065424,-1.93651275266,3,2afbbf79
3107,6_hard_pruned,-0.838108401811,-2.26197103692,-0.423780602187,4,2afbbf79
3108,6_hard_pruned,-2.94443897917,-2.33093020465,-2.94443897917,5,2afbbf79
3109,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,2afbbf79
3110,6_hard_pruned,0.0,-2.77270867666,0.0,2,2afbbf79
3111,6_hard_pruned,-2.33017554149,-2.14682965987,-2.33017554149,3,2afbbf79
3112,6_hard_pruned,-4.82733174782,-2.53157518848,-4.47329421657,4,2afbbf79
3113,6_hard_pruned,-0.336609902655,-1.98810828663,-0.198728490763,5,2afbbf79
3114,6_hard_pruned,-2.8903717579,-2.68564399015,-2.8903717579,6,2afbbf79
3115,6_hard_pruned,-0.205540490784,-2.28833917433,-0.13233511593,7,2afbbf79
3116,6_hard_pruned,-2.16788570783,-2.42377190883,-1.8038252441,1,2ca66220
3117,6_hard_pruned,-4.38897285133,-2.56512929448,-4.04281739649,2,2ca66220
3118,6_hard_pruned,-4.8387657088,-3.12455015211,-4.492878364,2,2ca66220
3119,6_hard_pruned,-1.06596243566,-2.28033661253,-0.84587214852,3,2ca66220
3120,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2cb650ed
3121,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2cb650ed
3122,6_hard_pruned,0.0,-4.50948106394,0.0,2,2cb650ed
3123,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,2cb650ed
3124,6_hard_pruned,-2.14652864573,-2.69702018106,-2.45645549137,2,2cb650ed
3125,6_hard_pruned,0.0,-2.94447896317,0.0,3,2cb650ed
3126,6_hard_pruned,-2.84846691625,-2.34626125788,-2.13632214676,4,2cb650ed
3127,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,2cb650ed
3128,6_hard_pruned,0.0,-2.77270867666,0.0,2,2cb650ed
3129,6_hard_pruned,-4.92499813206,-2.76015388418,-4.56172473328,1,2cb650ed
3130,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,2cb650ed
3131,6_hard_pruned,0.0,-2.77270867666,0.0,2,2cb650ed
3132,6_hard_pruned,-2.84212876548,-2.39809520882,-2.84212876548,3,2cb650ed
3133,6_hard_pruned,-3.34123740501,-2.58682358513,-4.4664143422,4,2cb650ed
3134,6_hard_pruned,-9.21034037198,-2.4850466064,-9.21034037198,5,2cb650ed
3135,6_hard_pruned,-4.15255006933,-2.751581964,-4.06445345654,6,2cb650ed
3136,6_hard_pruned,-9.21034037198,-2.13367983053,-9.21034037198,7,2cb650ed
3137,6_hard_pruned,-6.39899981438,-3.0055986348,-6.25836411035,8,2cb650ed
3138,6_hard_pruned,-4.92499813206,-2.98321846357,-4.56172473328,1,2cb650ed
3139,6_hard_pruned,-3.77849709284,-2.5778849788,-3.41465026038,1,2cb650ed
3140,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2cb650ed
3141,6_hard_pruned,0.0,-4.50948106394,0.0,2,2cb650ed
3142,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,2cb650ed
3143,6_hard_pruned,-9.21034037198,-2.54287188731,-9.21034037198,4,2cb650ed
3144,6_hard_pruned,-2.90533402622,-2.87641050674,-2.83573853794,5,2cb650ed
3145,6_hard_pruned,0.0,-2.31379266262,0.0,6,2cb650ed
3146,6_hard_pruned,-9.21034037198,-2.21117535833,-9.21034037198,7,2cb650ed
3147,6_hard_pruned,-3.40395483339,-2.65092844287,-3.13219801691,8,2cb650ed
3148,6_hard_pruned,-0.254584463833,-2.31686684642,-0.0935713303743,9,2cb650ed
3149,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2cb650ed
3150,6_hard_pruned,0.0,-4.50948106394,0.0,2,2cb650ed
3151,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,2cb650ed
3152,6_hard_pruned,0.0,-2.54287188731,0.0,4,2cb650ed
3153,6_hard_pruned,-0.324358763495,-1.97431696421,-0.175854976862,5,2cb650ed
3154,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2cb650ed
3155,6_hard_pruned,0.0,-4.50948106394,0.0,2,2cb650ed
3156,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,2cb650ed
3157,6_hard_pruned,0.0,-2.54287188731,0.0,4,2cb650ed
3158,6_hard_pruned,-0.324358763495,-1.97431696421,-0.175854976862,5,2cb650ed
3159,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2cb650ed
3160,6_hard_pruned,0.0,-4.50948106394,0.0,2,2cb650ed
3161,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,2cb650ed
3162,6_hard_pruned,0.0,-2.54287188731,0.0,4,2cb650ed
3163,6_hard_pruned,-0.324358763495,-1.97431696421,-0.175854976862,5,2cb650ed
3164,6_hard_pruned,-2.8903717579,-2.69694021305,-2.8903717579,6,2cb650ed
3165,6_hard_pruned,-0.214997476147,-2.14023612016,-0.142506767412,7,2cb650ed
3166,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,2cb650ed
3167,6_hard_pruned,0.0,-4.50948106394,0.0,2,2cb650ed
3168,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,2cb650ed
3169,6_hard_pruned,0.0,-2.54287188731,0.0,4,2cb650ed
3170,6_hard_pruned,-0.324358763495,-1.97431696421,-0.175854976862,5,2cb650ed
3171,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,2fa647f5
3172,6_hard_pruned,-5.58032248811,-3.10233701082,-4.72119117941,2,2fa647f5
3173,6_hard_pruned,-1.32214123829,-2.48508659041,-1.21757803375,3,2fa647f5
3174,6_hard_pruned,-2.99573227355,-4.57317277789,-2.99573227355,4,2fa647f5
3175,6_hard_pruned,-0.952869856393,-2.18500422318,-0.840557553362,5,2fa647f5
3176,6_hard_pruned,-2.16788570783,-2.42377190883,-1.8038252441,1,2ff50f64
3177,6_hard_pruned,-4.8387657088,-3.12455015211,-4.492878364,2,2ff50f64
3178,6_hard_pruned,-1.06596243566,-2.0797014663,-0.84587214852,3,2ff50f64
3179,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,2ff50f64
3180,6_hard_pruned,0.0,-2.77270867666,0.0,2,2ff50f64
3181,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,2ff50f64
3182,6_hard_pruned,-3.77849709284,-2.5778849788,-3.41465026038,1,30e4feac
3183,6_hard_pruned,-2.96212960095,-2.7301623914,-4.19711987549,2,30e4feac
3184,6_hard_pruned,-3.77849709284,-2.5778849788,-3.41465026038,1,30e4feac
3185,6_hard_pruned,-2.96212960095,-2.7301623914,-4.12499105626,2,30e4feac
3186,6_hard_pruned,0.0,-3.20537950468,0.0,3,30e4feac
3187,6_hard_pruned,-2.86384604212,-2.64932680395,-3.4323007072,4,30e4feac
3188,6_hard_pruned,-9.21034037198,-2.09208200262,-9.21034037198,5,30e4feac
3189,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,30e4feac
3190,6_hard_pruned,-3.96020419753,-2.87928242388,-3.09861175836,2,30e4feac
3191,6_hard_pruned,-2.34988046116,-2.15973084287,-2.63495912501,3,30e4feac
3192,6_hard_pruned,-4.92499813206,-2.98321846357,-4.56172473328,1,30e4feac
3193,6_hard_pruned,-2.97091132189,-2.7301623914,-4.29538300375,2,30e4feac
3194,6_hard_pruned,-9.21034037198,-2.23827900126,-9.21034037198,3,30e4feac
3195,6_hard_pruned,-3.52828444003,-2.61856371433,-4.99200899309,4,30e4feac
3196,6_hard_pruned,-5.98245614355,-2.93119875053,-5.90092461795,5,30e4feac
3197,6_hard_pruned,-2.16788570783,-2.42377190883,-1.8038252441,1,30e4feac
3198,6_hard_pruned,-6.29852398119,-2.90149756354,-5.95508608186,2,30e4feac
3199,6_hard_pruned,-1.13303659311,-2.2689101385,-0.885244223212,3,30e4feac
3200,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,33e649bd
3201,6_hard_pruned,-3.65642403897,-2.54291187052,-2.79467275299,2,33e649bd
3202,6_hard_pruned,-0.498442109009,-2.13375980015,-0.230843009476,3,33e649bd
3203,6_hard_pruned,-2.99573227355,-2.8904117427,-2.99573227355,4,33e649bd
3204,6_hard_pruned,-0.380442674855,-2.38498599976,-0.164383727107,5,33e649bd
3205,6_hard_pruned,-1.27518551377,-2.35680116065,-1.12666980653,6,33e649bd
3206,6_hard_pruned,-9.21034037198,-3.51121560539,-9.21034037198,7,33e649bd
3207,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,33e649bd
3208,6_hard_pruned,-3.65642403897,-2.54291187052,-2.79467275299,2,33e649bd
3209,6_hard_pruned,-0.498442109009,-2.13375980015,-0.230843009476,3,33e649bd
3210,6_hard_pruned,-2.99573227355,-2.8904117427,-2.99573227355,4,33e649bd
3211,6_hard_pruned,-0.380442674855,-2.38498599976,-0.164383727107,5,33e649bd
3212,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,3ef64929
3213,6_hard_pruned,0.0,-4.50948106394,0.0,2,3ef64929
3214,6_hard_pruned,-1.22872342854,-2.04148625254,-1.4517171442,3,3ef64929
3215,6_hard_pruned,-9.21034037198,-2.54287188731,-9.21034037198,4,3ef64929
3216,6_hard_pruned,0.0,-2.54287188731,0.0,4,3ef64929
3217,6_hard_pruned,-0.324358763495,-1.97431696421,-0.175854976862,5,3ef64929
3218,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,3fa64b7b
3219,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,43e64821
3220,6_hard_pruned,0.0,-4.50948106394,0.0,2,43e64821
3221,6_hard_pruned,-2.20197190285,-2.42377190883,-1.83791328806,1,43e64821
3222,6_hard_pruned,-0.80650215317,-2.42058305719,-0.394986467834,2,43e64821
3223,6_hard_pruned,-3.04452243772,-4.36828901118,-3.04452243772,3,43e64821
3224,6_hard_pruned,-4.92499813206,-2.98321846357,-4.56172473328,1,43e64821
3225,6_hard_pruned,-5.10059484892,-2.57605550862,-4.6647460027,2,43e64821
3226,6_hard_pruned,-10.8201981962,-4.30300609915,-10.8201981962,3,43e64821
3227,6_hard_pruned,-2.61572103221,-2.49542688624,-3.05030966073,4,43e64821
3228,6_hard_pruned,0.0,-2.83325332966,0.0,5,43e64821
3229,6_hard_pruned,-2.53860224048,-2.36727023877,-2.87514954307,6,43e64821
3230,6_hard_pruned,-9.21034037198,-1.96963726562,-9.21034037198,7,43e64821
3231,6_hard_pruned,-1.71451938673,-3.27076893,-3.26016696971,1,43e64821
3232,6_hard_pruned,0.0,-2.77270867666,0.0,2,43e64821
3233,6_hard_pruned,-4.42591494349,-2.73447946867,-4.42591494349,3,43e64821
3234,6_hard_pruned,-3.03483457157,-2.94445897137,-3.81971537471,4,43e64821
3235,6_hard_pruned,-9.21034037198,-2.76007391777,-9.21034037198,5,43e64821
3236,6_hard_pruned,-3.36830828267,-2.44247699703,-5.18973638638,6,43e64821
3237,6_hard_pruned,-0.403342869172,-3.30790038351,-0.403342869172,7,43e64821
3238,6_hard_pruned,-1.45278388095,-2.5778849788,-2.13399490414,1,43e64821
3239,6_hard_pruned,0.0,-4.50948106394,0.0,2,43e64821
3240,6_hard_pruned,-2.3215313457,-2.26459131052,-2.03666088511,3,43e64821
3241,6_hard_pruned,-0.67438700724,-2.42054307398,-0.31901834586,4,43e64821
3242,6_hard_pruned,-2.94443897917,-3.20533952067,-2.94443897917,5,43e64821
3243,6_hard_pruned,-5.63506938266,-3.3897908589,-5.4446197176,6,43e64821
3244,6_hard_pruned,-2.83321334406,-2.67419863368,-2.83321334406,7,43e64821
3245,6_hard_pruned,-2.48028856443,-2.17250762922,-2.11624765502,1,43e64821
3246,6_hard_pruned,-4.23638057874,-2.69702018106,-3.374981038,2,43e64821
3247,6_hard_pruned,-0.68691708613,-2.15973084287,-0.477405605945,3,43e64821
3248,6_hard_pruned,-2.99573227355,-2.61508640207,-2.99573227355,4,43e64821
3249,6_hard_pruned,-1.04740228679,-2.56506931907,-0.858881676872,5,43e64821
3250,6_hard_pruned,-2.52717134436,-2.76015388418,-2.16313393311,1,44a65230
3251,6_hard_pruned,-4.91362887437,-2.56512929448,-4.56779215829,2,44a65230
3252,6_hard_pruned,-0.518370261091,-2.78510720654,-0.17731649983,3,44a65230
3253,6_hard_pruned,-2.99573227355,-2.92318956992,-2.99573227355,4,44a65230
