run,chosen_moves,num_nodes_rollouts,board,num_nodes,correct
101,54,67,10_easy_full,35,0
102,19,51,10_easy_full,35,0
103,31,72,10_easy_full,35,0
104,55,58,10_easy_full,35,0
105,76,54,10_easy_full,35,0
106,33,60,10_easy_full,35,0
107,85,61,10_easy_full,35,0
108,33,66,10_easy_full,35,0
109,59,73,10_easy_full,35,0
110,50,57,10_easy_full,35,1
111,66,70,10_easy_full,35,0
112,50,56,10_easy_full,35,1
113,20,56,10_easy_full,35,1
114,3,69,10_easy_full,35,0
115,86,50,10_easy_full,36,0
116,12,71,10_easy_full,35,0
117,88,63,10_easy_full,35,0
118,82,65,10_easy_full,35,0
119,23,69,10_easy_full,35,0
120,73,53,10_easy_full,36,0
121,20,59,10_easy_full,35,1
122,49,65,10_easy_full,35,0
123,55,60,10_easy_full,35,0
124,19,53,10_easy_full,35,0
125,45,56,10_easy_full,35,0
126,54,56,10_easy_full,38,0
127,48,72,10_easy_full,35,0
128,76,57,10_easy_full,35,0
129,84,68,10_easy_full,35,0
130,66,57,10_easy_full,35,0
131,50,53,10_easy_full,35,1
132,59,69,10_easy_full,35,0
133,50,52,10_easy_full,35,1
134,32,63,10_easy_full,35,0
135,86,68,10_easy_full,35,0
136,99,97,10_easy_full,35,0
137,75,68,10_easy_full,35,0
138,12,67,10_easy_full,35,0
139,20,61,10_easy_full,35,1
140,19,59,10_easy_full,35,0
141,74,63,10_easy_full,36,0
142,10,67,10_easy_full,35,0
143,59,68,10_easy_full,36,0
144,64,70,10_easy_full,35,0
145,50,58,10_easy_full,35,1
146,53,71,10_easy_full,35,0
147,84,75,10_easy_full,35,0
148,20,55,10_easy_full,35,1
149,86,54,10_easy_full,35,0
150,19,59,10_easy_full,35,0
151,94,80,10_easy_full,35,0
152,74,67,10_easy_full,35,0
153,88,67,10_easy_full,35,0
154,65,79,10_easy_full,35,0
155,95,102,10_easy_full,35,0
156,66,60,10_easy_full,35,0
157,45,56,10_easy_full,35,0
158,20,58,10_easy_full,35,1
159,3,53,10_easy_full,36,0
160,65,52,10_easy_full,36,0
161,93,58,10_easy_full,35,0
162,66,50,10_easy_full,35,0
163,19,54,10_easy_full,35,0
164,50,54,10_easy_full,35,1
165,6,50,10_easy_full,35,0
166,64,58,10_easy_full,35,0
167,73,57,10_easy_full,35,0
168,21,66,10_easy_full,35,0
169,85,55,10_easy_full,35,0
170,95,100,10_easy_full,35,0
171,55,65,10_easy_full,35,0
172,50,54,10_easy_full,35,1
173,76,56,10_easy_full,35,0
174,33,76,10_easy_full,35,0
175,50,59,10_easy_full,35,1
176,66,52,10_easy_full,36,0
177,20,56,10_easy_full,35,1
178,10,68,10_easy_full,35,0
179,74,56,10_easy_full,36,0
180,6,57,10_easy_full,35,0
181,50,57,10_easy_full,35,1
182,74,65,10_easy_full,36,0
183,19,59,10_easy_full,35,0
184,10,57,10_easy_full,38,0
185,11,54,10_easy_full,38,0
186,19,57,10_easy_full,35,0
187,55,67,10_easy_full,35,0
188,75,67,10_easy_full,35,0
189,78,61,10_easy_full,35,0
190,19,56,10_easy_full,35,0
191,64,68,10_easy_full,35,0
192,99,98,10_easy_full,35,0
193,85,64,10_easy_full,35,0
194,67,60,10_easy_full,35,0
195,86,71,10_easy_full,36,0
196,2,70,10_easy_full,35,0
197,99,99,10_easy_full,35,0
198,6,57,10_easy_full,35,0
199,66,50,10_easy_full,35,0
0,20,36,10_easy_pruned,35,1
1,4,58,10_easy_pruned,35,0
2,85,55,10_easy_pruned,35,0
3,67,54,10_easy_pruned,36,0
4,80,50,10_easy_pruned,35,0
5,76,51,10_easy_pruned,35,0
6,20,36,10_easy_pruned,35,1
7,20,34,10_easy_pruned,35,1
8,55,51,10_easy_pruned,35,0
9,90,51,10_easy_pruned,35,0
10,66,57,10_easy_pruned,36,0
11,59,48,10_easy_pruned,38,0
12,30,51,10_easy_pruned,35,0
13,66,46,10_easy_pruned,35,0
14,86,49,10_easy_pruned,36,0
15,66,49,10_easy_pruned,35,0
16,66,51,10_easy_pruned,35,0
17,55,52,10_easy_pruned,35,0
18,55,54,10_easy_pruned,35,0
19,20,36,10_easy_pruned,35,1
20,20,37,10_easy_pruned,35,1
21,92,48,10_easy_pruned,35,0
22,53,53,10_easy_pruned,35,0
23,93,55,10_easy_pruned,35,0
24,20,33,10_easy_pruned,35,1
25,20,33,10_easy_pruned,35,1
26,53,49,10_easy_pruned,35,0
27,20,36,10_easy_pruned,35,1
28,70,55,10_easy_pruned,35,0
29,19,28,10_easy_pruned,35,0
30,85,50,10_easy_pruned,35,0
31,20,35,10_easy_pruned,35,1
32,89,51,10_easy_pruned,35,0
33,86,52,10_easy_pruned,35,0
34,66,54,10_easy_pruned,36,0
35,99,67,10_easy_pruned,35,0
36,20,38,10_easy_pruned,35,1
37,30,45,10_easy_pruned,35,0
38,66,50,10_easy_pruned,35,0
39,95,70,10_easy_pruned,35,0
40,20,33,10_easy_pruned,35,1
41,20,38,10_easy_pruned,35,1
42,99,64,10_easy_pruned,35,0
43,20,37,10_easy_pruned,35,1
44,67,51,10_easy_pruned,35,0
45,19,32,10_easy_pruned,35,0
46,20,36,10_easy_pruned,35,1
47,33,54,10_easy_pruned,35,0
48,20,34,10_easy_pruned,35,1
49,86,51,10_easy_pruned,35,0
50,30,55,10_easy_pruned,35,0
51,66,52,10_easy_pruned,35,0
52,19,26,10_easy_pruned,35,0
53,59,55,10_easy_pruned,35,0
54,60,50,10_easy_pruned,35,0
55,84,54,10_easy_pruned,36,0
56,86,47,10_easy_pruned,35,0
57,56,52,10_easy_pruned,35,0
58,45,50,10_easy_pruned,36,0
59,20,33,10_easy_pruned,35,1
60,20,35,10_easy_pruned,35,1
61,95,66,10_easy_pruned,35,0
62,66,54,10_easy_pruned,35,0
63,19,34,10_easy_pruned,35,0
64,20,37,10_easy_pruned,35,1
65,66,46,10_easy_pruned,36,0
66,55,50,10_easy_pruned,35,0
67,80,47,10_easy_pruned,35,0
68,20,35,10_easy_pruned,35,1
69,30,56,10_easy_pruned,35,0
70,19,33,10_easy_pruned,35,0
71,45,53,10_easy_pruned,36,0
72,66,51,10_easy_pruned,36,0
73,45,47,10_easy_pruned,35,0
74,60,53,10_easy_pruned,35,0
75,20,32,10_easy_pruned,35,1
76,30,48,10_easy_pruned,35,0
77,31,52,10_easy_pruned,36,0
78,66,58,10_easy_pruned,35,0
79,43,55,10_easy_pruned,36,0
80,89,50,10_easy_pruned,35,0
81,89,54,10_easy_pruned,35,0
82,84,51,10_easy_pruned,35,0
83,29,51,10_easy_pruned,35,0
84,99,67,10_easy_pruned,35,0
85,20,36,10_easy_pruned,35,1
86,20,33,10_easy_pruned,35,1
87,76,51,10_easy_pruned,35,0
88,75,53,10_easy_pruned,35,0
89,95,68,10_easy_pruned,35,0
90,20,37,10_easy_pruned,35,1
91,95,68,10_easy_pruned,35,0
92,55,51,10_easy_pruned,35,0
93,30,48,10_easy_pruned,35,0
94,60,52,10_easy_pruned,35,0
95,21,51,10_easy_pruned,35,0
96,88,57,10_easy_pruned,35,0
97,30,50,10_easy_pruned,36,0
98,20,36,10_easy_pruned,35,1
99,59,60,10_easy_pruned,35,0
100,30,49,10_easy_pruned,35,0
101,83,51,10_easy_pruned,35,0
102,88,51,10_easy_pruned,35,0
103,49,53,10_easy_pruned,35,0
104,20,34,10_easy_pruned,35,1
105,48,50,10_easy_pruned,35,0
106,20,34,10_easy_pruned,35,1
107,20,34,10_easy_pruned,35,1
108,75,49,10_easy_pruned,35,0
109,20,36,10_easy_pruned,35,1
110,20,35,10_easy_pruned,35,1
111,20,37,10_easy_pruned,35,1
112,20,36,10_easy_pruned,35,1
113,20,34,10_easy_pruned,35,1
114,20,35,10_easy_pruned,35,1
115,55,55,10_easy_pruned,35,0
116,30,57,10_easy_pruned,35,0
117,80,49,10_easy_pruned,35,0
118,66,53,10_easy_pruned,35,0
119,12,51,10_easy_pruned,35,0
120,63,49,10_easy_pruned,35,0
121,66,49,10_easy_pruned,38,0
122,22,53,10_easy_pruned,36,0
123,20,36,10_easy_pruned,35,1
124,95,64,10_easy_pruned,35,0
125,59,50,10_easy_pruned,35,0
126,86,47,10_easy_pruned,36,0
127,86,54,10_easy_pruned,35,0
128,82,52,10_easy_pruned,36,0
129,84,50,10_easy_pruned,35,0
130,65,49,10_easy_pruned,35,0
131,20,35,10_easy_pruned,35,1
132,64,46,10_easy_pruned,35,0
133,86,55,10_easy_pruned,36,0
134,20,34,10_easy_pruned,35,1
135,66,52,10_easy_pruned,35,0
136,20,37,10_easy_pruned,35,1
137,55,50,10_easy_pruned,35,0
138,52,49,10_easy_pruned,36,0
139,99,63,10_easy_pruned,35,0
140,66,48,10_easy_pruned,36,0
141,92,54,10_easy_pruned,35,0
142,76,57,10_easy_pruned,35,0
143,79,55,10_easy_pruned,35,0
144,45,48,10_easy_pruned,36,0
145,20,39,10_easy_pruned,35,1
146,20,36,10_easy_pruned,35,1
147,19,36,10_easy_pruned,37,0
148,88,50,10_easy_pruned,35,0
149,66,46,10_easy_pruned,36,0
150,20,34,10_easy_pruned,35,1
151,70,48,10_easy_pruned,35,0
152,55,58,10_easy_pruned,35,0
153,66,53,10_easy_pruned,35,0
154,59,54,10_easy_pruned,36,0
155,57,49,10_easy_pruned,35,0
156,48,50,10_easy_pruned,35,0
157,20,38,10_easy_pruned,35,1
158,55,55,10_easy_pruned,36,0
159,55,49,10_easy_pruned,35,0
160,84,47,10_easy_pruned,38,0
161,78,45,10_easy_pruned,36,0
162,32,48,10_easy_pruned,36,0
163,20,38,10_easy_pruned,35,1
164,55,40,10_easy_pruned,35,0
165,20,38,10_easy_pruned,35,1
166,20,36,10_easy_pruned,35,1
167,84,51,10_easy_pruned,35,0
168,20,37,10_easy_pruned,35,1
169,75,54,10_easy_pruned,35,0
170,74,46,10_easy_pruned,35,0
171,30,51,10_easy_pruned,36,0
172,74,47,10_easy_pruned,38,0
173,22,48,10_easy_pruned,35,0
174,70,51,10_easy_pruned,35,0
175,88,47,10_easy_pruned,35,0
176,19,29,10_easy_pruned,35,0
177,86,52,10_easy_pruned,35,0
178,55,51,10_easy_pruned,35,0
179,57,49,10_easy_pruned,35,0
180,45,41,10_easy_pruned,36,0
181,20,36,10_easy_pruned,35,1
182,45,48,10_easy_pruned,35,0
183,84,60,10_easy_pruned,35,0
184,83,52,10_easy_pruned,35,0
185,20,38,10_easy_pruned,35,1
186,76,48,10_easy_pruned,35,0
187,99,65,10_easy_pruned,35,0
188,23,52,10_easy_pruned,35,0
189,89,45,10_easy_pruned,35,0
190,12,45,10_easy_pruned,36,0
191,95,63,10_easy_pruned,35,0
192,60,55,10_easy_pruned,35,0
193,76,48,10_easy_pruned,35,0
194,64,53,10_easy_pruned,35,0
195,84,56,10_easy_pruned,35,0
196,74,46,10_easy_pruned,35,0
197,30,54,10_easy_pruned,35,0
198,88,50,10_easy_pruned,35,0
199,86,50,10_easy_pruned,36,0
0,17,91,10_hard_full,35,0
1,45,100,10_hard_full,35,0
2,96,80,10_hard_full,35,0
3,76,80,10_hard_full,35,0
4,85,88,10_hard_full,35,0
5,90,70,10_hard_full,35,0
6,44,70,10_hard_full,35,0
7,62,81,10_hard_full,35,0
8,45,74,10_hard_full,35,0
9,47,94,10_hard_full,36,0
10,51,79,10_hard_full,35,0
11,44,82,10_hard_full,35,0
12,47,81,10_hard_full,35,0
13,54,73,10_hard_full,35,0
14,45,96,10_hard_full,35,0
15,25,76,10_hard_full,35,1
16,44,78,10_hard_full,35,0
17,62,62,10_hard_full,35,0
18,25,67,10_hard_full,35,1
19,54,79,10_hard_full,35,0
20,66,101,10_hard_full,35,0
21,45,92,10_hard_full,35,0
22,25,78,10_hard_full,35,1
23,24,64,10_hard_full,35,0
24,28,75,10_hard_full,35,0
25,74,61,10_hard_full,35,0
26,24,56,10_hard_full,35,0
27,45,82,10_hard_full,35,0
28,44,90,10_hard_full,35,0
29,75,100,10_hard_full,35,0
30,28,85,10_hard_full,35,0
31,45,81,10_hard_full,35,0
32,38,70,10_hard_full,35,0
33,47,77,10_hard_full,35,0
34,25,80,10_hard_full,35,1
35,25,72,10_hard_full,35,1
36,25,78,10_hard_full,35,1
37,44,63,10_hard_full,35,0
38,61,62,10_hard_full,36,0
39,45,101,10_hard_full,35,0
40,93,80,10_hard_full,35,0
41,54,81,10_hard_full,35,0
42,45,80,10_hard_full,35,0
43,72,81,10_hard_full,35,0
44,45,66,10_hard_full,35,0
45,48,84,10_hard_full,35,0
46,38,100,10_hard_full,35,0
47,9,80,10_hard_full,35,0
48,56,73,10_hard_full,35,0
49,44,78,10_hard_full,35,0
50,25,83,10_hard_full,35,1
51,62,71,10_hard_full,36,0
52,28,70,10_hard_full,35,0
53,74,66,10_hard_full,36,0
54,99,88,10_hard_full,35,0
55,98,63,10_hard_full,35,0
56,74,68,10_hard_full,35,0
57,44,72,10_hard_full,35,0
58,58,74,10_hard_full,35,0
59,47,82,10_hard_full,36,0
60,30,64,10_hard_full,35,0
61,45,73,10_hard_full,35,0
62,19,79,10_hard_full,35,0
63,82,93,10_hard_full,35,0
64,45,82,10_hard_full,35,0
65,36,77,10_hard_full,36,0
66,45,85,10_hard_full,35,0
67,75,106,10_hard_full,35,0
68,45,81,10_hard_full,35,0
69,45,81,10_hard_full,35,0
70,25,77,10_hard_full,35,1
71,84,59,10_hard_full,36,0
72,72,66,10_hard_full,35,0
73,75,87,10_hard_full,35,0
74,45,93,10_hard_full,35,0
75,25,69,10_hard_full,35,1
76,45,87,10_hard_full,35,0
77,36,85,10_hard_full,35,0
78,45,71,10_hard_full,35,0
79,94,87,10_hard_full,35,0
80,61,53,10_hard_full,36,0
81,36,69,10_hard_full,35,0
82,77,84,10_hard_full,35,0
83,48,56,10_hard_full,35,0
84,45,67,10_hard_full,35,0
85,45,73,10_hard_full,35,0
86,54,83,10_hard_full,35,0
87,44,91,10_hard_full,35,0
88,96,90,10_hard_full,35,0
89,62,58,10_hard_full,35,0
90,25,78,10_hard_full,35,1
91,56,65,10_hard_full,36,0
92,25,84,10_hard_full,35,1
93,54,76,10_hard_full,35,0
94,11,97,10_hard_full,35,0
95,37,84,10_hard_full,35,0
96,61,45,10_hard_full,36,0
97,41,75,10_hard_full,35,0
98,30,65,10_hard_full,35,0
99,45,83,10_hard_full,35,0
100,61,56,10_hard_full,36,0
101,44,77,10_hard_full,35,0
102,72,54,10_hard_full,35,0
103,74,66,10_hard_full,35,0
104,24,76,10_hard_full,36,0
105,56,76,10_hard_full,35,0
106,44,80,10_hard_full,35,0
107,76,76,10_hard_full,35,0
108,44,110,10_hard_full,35,0
109,47,82,10_hard_full,35,0
110,25,71,10_hard_full,35,1
111,45,85,10_hard_full,35,0
112,54,71,10_hard_full,35,0
113,25,75,10_hard_full,35,1
114,47,71,10_hard_full,35,0
115,45,84,10_hard_full,35,0
116,25,69,10_hard_full,35,1
117,85,76,10_hard_full,35,0
118,97,77,10_hard_full,35,0
119,96,67,10_hard_full,35,0
120,44,91,10_hard_full,35,0
121,37,65,10_hard_full,35,0
122,72,74,10_hard_full,35,0
123,85,59,10_hard_full,35,0
124,90,83,10_hard_full,35,0
125,69,68,10_hard_full,35,0
126,25,75,10_hard_full,35,1
127,45,77,10_hard_full,35,0
128,78,72,10_hard_full,35,0
129,85,70,10_hard_full,35,0
130,85,59,10_hard_full,35,0
131,72,86,10_hard_full,35,0
132,25,96,10_hard_full,35,1
133,45,85,10_hard_full,35,0
134,54,80,10_hard_full,35,0
135,96,84,10_hard_full,35,0
136,72,63,10_hard_full,35,0
137,25,81,10_hard_full,35,1
138,44,93,10_hard_full,35,0
139,24,68,10_hard_full,35,0
140,72,61,10_hard_full,35,0
141,66,103,10_hard_full,35,0
142,58,70,10_hard_full,35,0
143,25,80,10_hard_full,35,1
144,44,77,10_hard_full,35,0
145,70,77,10_hard_full,35,0
146,45,81,10_hard_full,35,0
147,58,81,10_hard_full,35,0
148,41,70,10_hard_full,35,0
149,46,75,10_hard_full,35,0
150,82,74,10_hard_full,35,0
151,72,80,10_hard_full,35,0
152,93,75,10_hard_full,35,0
153,45,70,10_hard_full,35,0
154,96,82,10_hard_full,35,0
155,24,64,10_hard_full,35,0
156,68,73,10_hard_full,35,0
157,25,70,10_hard_full,35,1
158,36,80,10_hard_full,35,0
159,25,87,10_hard_full,35,1
160,45,90,10_hard_full,35,0
161,72,65,10_hard_full,35,0
162,44,82,10_hard_full,35,0
163,44,89,10_hard_full,35,0
164,25,77,10_hard_full,35,1
165,41,70,10_hard_full,35,0
166,45,77,10_hard_full,35,0
167,62,69,10_hard_full,35,0
168,45,78,10_hard_full,35,0
169,45,61,10_hard_full,35,0
170,74,77,10_hard_full,35,0
171,44,70,10_hard_full,37,0
172,62,71,10_hard_full,35,0
173,96,69,10_hard_full,35,0
174,74,69,10_hard_full,35,0
175,24,69,10_hard_full,35,0
176,41,84,10_hard_full,35,0
177,45,81,10_hard_full,35,0
178,45,70,10_hard_full,35,0
179,85,71,10_hard_full,35,0
180,41,70,10_hard_full,35,0
181,72,81,10_hard_full,35,0
182,45,73,10_hard_full,35,0
183,44,73,10_hard_full,35,0
184,45,74,10_hard_full,35,0
185,24,77,10_hard_full,35,0
186,69,105,10_hard_full,35,0
187,74,74,10_hard_full,35,0
188,45,79,10_hard_full,35,0
189,36,85,10_hard_full,35,0
190,75,98,10_hard_full,35,0
191,74,72,10_hard_full,36,0
192,62,89,10_hard_full,35,0
193,25,78,10_hard_full,35,1
194,44,74,10_hard_full,35,0
195,25,65,10_hard_full,35,1
196,45,72,10_hard_full,35,0
197,72,68,10_hard_full,37,0
198,45,83,10_hard_full,35,0
199,25,83,10_hard_full,35,1
0,47,78,10_hard_pruned,35,0
1,71,91,10_hard_pruned,35,0
2,50,89,10_hard_pruned,35,0
3,74,57,10_hard_pruned,35,0
4,47,72,10_hard_pruned,35,0
5,47,86,10_hard_pruned,35,0
6,54,82,10_hard_pruned,35,0
7,66,97,10_hard_pruned,35,0
8,72,72,10_hard_pruned,35,0
9,46,79,10_hard_pruned,35,0
10,96,82,10_hard_pruned,35,0
11,44,81,10_hard_pruned,35,0
12,44,93,10_hard_pruned,35,0
13,46,79,10_hard_pruned,35,0
14,45,75,10_hard_pruned,35,0
15,24,65,10_hard_pruned,35,1
16,45,80,10_hard_pruned,35,0
17,74,74,10_hard_pruned,35,0
18,46,79,10_hard_pruned,35,0
19,2,76,10_hard_pruned,35,0
20,44,91,10_hard_pruned,35,0
21,36,83,10_hard_pruned,35,0
22,28,57,10_hard_pruned,35,0
23,44,72,10_hard_pruned,37,0
24,44,92,10_hard_pruned,35,0
25,46,89,10_hard_pruned,35,0
26,85,67,10_hard_pruned,35,0
27,74,85,10_hard_pruned,35,0
28,45,79,10_hard_pruned,35,0
29,90,88,10_hard_pruned,35,0
30,37,80,10_hard_pruned,35,0
31,44,89,10_hard_pruned,35,0
32,24,59,10_hard_pruned,35,1
33,36,84,10_hard_pruned,35,0
34,58,93,10_hard_pruned,35,0
35,91,85,10_hard_pruned,35,0
36,36,84,10_hard_pruned,35,0
37,48,82,10_hard_pruned,35,0
38,24,76,10_hard_pruned,35,1
39,24,52,10_hard_pruned,35,1
40,45,86,10_hard_pruned,35,0
41,36,88,10_hard_pruned,35,0
42,44,87,10_hard_pruned,35,0
43,62,81,10_hard_pruned,35,0
44,47,83,10_hard_pruned,35,0
45,44,75,10_hard_pruned,35,0
46,45,72,10_hard_pruned,35,0
47,24,62,10_hard_pruned,35,1
48,36,67,10_hard_pruned,35,0
49,44,84,10_hard_pruned,35,0
50,75,92,10_hard_pruned,35,0
51,36,80,10_hard_pruned,35,0
52,41,76,10_hard_pruned,36,0
53,50,81,10_hard_pruned,35,0
54,24,56,10_hard_pruned,35,1
55,36,71,10_hard_pruned,35,0
56,47,70,10_hard_pruned,35,0
57,36,87,10_hard_pruned,35,0
58,36,82,10_hard_pruned,35,0
59,46,81,10_hard_pruned,35,0
60,75,80,10_hard_pruned,35,0
61,24,66,10_hard_pruned,37,1
62,62,76,10_hard_pruned,35,0
63,44,94,10_hard_pruned,35,0
64,24,61,10_hard_pruned,35,1
65,44,84,10_hard_pruned,35,0
66,78,87,10_hard_pruned,35,0
67,59,75,10_hard_pruned,35,0
68,54,71,10_hard_pruned,35,0
69,18,83,10_hard_pruned,35,0
70,24,62,10_hard_pruned,35,1
71,45,81,10_hard_pruned,35,0
72,44,84,10_hard_pruned,35,0
73,17,88,10_hard_pruned,35,0
74,47,73,10_hard_pruned,35,0
75,64,77,10_hard_pruned,35,0
76,38,82,10_hard_pruned,35,0
77,44,87,10_hard_pruned,35,0
78,48,89,10_hard_pruned,35,0
79,54,89,10_hard_pruned,35,0
80,41,96,10_hard_pruned,35,0
81,44,91,10_hard_pruned,35,0
82,24,58,10_hard_pruned,35,1
83,62,65,10_hard_pruned,35,0
84,72,80,10_hard_pruned,35,0
85,21,85,10_hard_pruned,35,0
86,24,73,10_hard_pruned,35,1
87,45,73,10_hard_pruned,35,0
88,36,73,10_hard_pruned,35,0
89,74,72,10_hard_pruned,35,0
90,76,85,10_hard_pruned,35,0
91,45,73,10_hard_pruned,35,0
92,62,82,10_hard_pruned,35,0
93,24,68,10_hard_pruned,35,1
94,36,82,10_hard_pruned,35,0
95,45,73,10_hard_pruned,35,0
96,44,87,10_hard_pruned,35,0
97,56,81,10_hard_pruned,35,0
98,45,84,10_hard_pruned,35,0
99,36,85,10_hard_pruned,35,0
100,47,76,10_hard_pruned,35,0
101,45,72,10_hard_pruned,35,0
102,69,84,10_hard_pruned,35,0
103,59,85,10_hard_pruned,35,0
104,75,87,10_hard_pruned,35,0
105,62,79,10_hard_pruned,35,0
106,54,72,10_hard_pruned,35,0
107,44,79,10_hard_pruned,35,0
108,58,82,10_hard_pruned,35,0
109,75,81,10_hard_pruned,35,0
110,46,89,10_hard_pruned,35,0
111,47,70,10_hard_pruned,35,0
112,45,75,10_hard_pruned,35,0
113,47,84,10_hard_pruned,35,0
114,41,81,10_hard_pruned,35,0
115,79,76,10_hard_pruned,35,0
116,44,92,10_hard_pruned,35,0
117,45,75,10_hard_pruned,35,0
118,54,80,10_hard_pruned,35,0
119,24,53,10_hard_pruned,35,1
120,28,54,10_hard_pruned,35,0
121,54,76,10_hard_pruned,35,0
122,58,80,10_hard_pruned,35,0
123,74,100,10_hard_pruned,35,0
124,45,76,10_hard_pruned,35,0
125,44,93,10_hard_pruned,35,0
126,48,77,10_hard_pruned,35,0
127,45,76,10_hard_pruned,35,0
128,44,71,10_hard_pruned,35,0
129,44,91,10_hard_pruned,35,0
130,44,86,10_hard_pruned,35,0
131,48,80,10_hard_pruned,35,0
132,62,74,10_hard_pruned,35,0
133,96,73,10_hard_pruned,35,0
134,79,89,10_hard_pruned,35,0
135,74,80,10_hard_pruned,35,0
136,54,75,10_hard_pruned,35,0
137,47,77,10_hard_pruned,35,0
138,44,86,10_hard_pruned,35,0
139,36,80,10_hard_pruned,35,0
140,24,79,10_hard_pruned,35,1
141,74,74,10_hard_pruned,35,0
142,45,73,10_hard_pruned,35,0
143,85,85,10_hard_pruned,35,0
144,94,78,10_hard_pruned,35,0
145,24,76,10_hard_pruned,37,1
146,36,84,10_hard_pruned,35,0
147,44,75,10_hard_pruned,35,0
148,56,77,10_hard_pruned,35,0
149,2,83,10_hard_pruned,35,0
150,44,75,10_hard_pruned,35,0
151,45,78,10_hard_pruned,35,0
152,58,93,10_hard_pruned,35,0
153,28,57,10_hard_pruned,35,0
154,44,86,10_hard_pruned,35,0
155,41,87,10_hard_pruned,35,0
156,67,74,10_hard_pruned,35,0
157,36,76,10_hard_pruned,35,0
158,67,86,10_hard_pruned,35,0
159,20,86,10_hard_pruned,35,0
160,47,93,10_hard_pruned,35,0
161,45,83,10_hard_pruned,35,0
162,44,81,10_hard_pruned,35,0
163,41,79,10_hard_pruned,35,0
164,92,87,10_hard_pruned,35,0
165,36,80,10_hard_pruned,35,0
166,36,70,10_hard_pruned,35,0
167,97,72,10_hard_pruned,35,0
168,89,87,10_hard_pruned,35,0
169,81,77,10_hard_pruned,35,0
170,15,75,10_hard_pruned,37,0
171,24,63,10_hard_pruned,35,1
172,47,79,10_hard_pruned,35,0
173,45,67,10_hard_pruned,35,0
174,74,80,10_hard_pruned,35,0
