run,chosen_moves,num_nodes_rollouts,board,num_nodes,correct
63,80,124,10_easy_pruned,100,0
64,66,98,10_easy_pruned,102,0
65,20,84,10_easy_pruned,101,1
66,76,123,10_easy_pruned,100,0
67,66,130,10_easy_pruned,101,0
68,95,172,10_easy_pruned,101,0
69,86,131,10_easy_pruned,101,0
70,20,81,10_easy_pruned,101,1
71,73,118,10_easy_pruned,101,0
72,20,81,10_easy_pruned,101,1
73,20,80,10_easy_pruned,101,1
74,20,83,10_easy_pruned,101,1
75,20,85,10_easy_pruned,101,1
76,52,134,10_easy_pruned,101,0
77,67,100,10_easy_pruned,100,0
78,64,124,10_easy_pruned,100,0
79,76,108,10_easy_pruned,102,0
80,20,77,10_easy_pruned,101,1
81,82,117,10_easy_pruned,100,0
82,53,121,10_easy_pruned,100,0
83,60,128,10_easy_pruned,100,0
84,42,106,10_easy_pruned,100,0
85,20,84,10_easy_pruned,101,1
86,30,134,10_easy_pruned,102,0
87,88,124,10_easy_pruned,101,0
88,76,111,10_easy_pruned,100,0
89,68,125,10_easy_pruned,101,0
90,66,130,10_easy_pruned,101,0
91,54,130,10_easy_pruned,101,0
92,95,172,10_easy_pruned,101,0
93,20,80,10_easy_pruned,101,1
94,75,82,10_easy_pruned,100,0
95,20,79,10_easy_pruned,101,1
96,20,80,10_easy_pruned,101,1
97,75,114,10_easy_pruned,101,0
98,55,126,10_easy_pruned,100,0
99,55,136,10_easy_pruned,100,0
100,30,138,10_easy_pruned,101,0
101,66,141,10_easy_pruned,101,0
102,86,119,10_easy_pruned,101,0
103,20,82,10_easy_pruned,101,1
104,20,80,10_easy_pruned,101,1
105,68,98,10_easy_pruned,101,0
106,86,129,10_easy_pruned,102,0
107,60,124,10_easy_pruned,101,0
108,76,119,10_easy_pruned,100,0
109,80,102,10_easy_pruned,101,0
110,10,104,10_easy_pruned,100,0
111,20,82,10_easy_pruned,101,1
112,60,136,10_easy_pruned,101,0
113,20,82,10_easy_pruned,101,1
114,22,123,10_easy_pruned,101,0
115,20,83,10_easy_pruned,101,1
116,86,105,10_easy_pruned,102,0
117,85,121,10_easy_pruned,103,0
118,66,125,10_easy_pruned,100,0
119,84,100,10_easy_pruned,101,0
120,66,133,10_easy_pruned,100,0
121,55,128,10_easy_pruned,100,0
122,19,70,10_easy_pruned,101,0
123,19,68,10_easy_pruned,101,0
124,60,98,10_easy_pruned,100,0
125,99,168,10_easy_pruned,101,0
126,20,86,10_easy_pruned,101,1
127,76,122,10_easy_pruned,101,0
128,70,117,10_easy_pruned,101,0
129,45,113,10_easy_pruned,101,0
130,75,104,10_easy_pruned,101,0
131,30,108,10_easy_pruned,101,0
132,30,134,10_easy_pruned,100,0
133,78,124,10_easy_pruned,100,0
134,55,122,10_easy_pruned,101,0
135,65,120,10_easy_pruned,100,0
136,20,83,10_easy_pruned,101,1
137,30,134,10_easy_pruned,101,0
138,20,84,10_easy_pruned,101,1
139,20,80,10_easy_pruned,101,1
140,70,124,10_easy_pruned,100,0
141,20,84,10_easy_pruned,101,1
142,88,125,10_easy_pruned,102,0
143,54,122,10_easy_pruned,101,0
144,64,110,10_easy_pruned,101,0
145,74,119,10_easy_pruned,100,0
146,59,117,10_easy_pruned,102,0
147,86,125,10_easy_pruned,100,0
148,68,116,10_easy_pruned,100,0
149,56,107,10_easy_pruned,102,0
150,19,70,10_easy_pruned,101,0
151,95,175,10_easy_pruned,101,0
152,54,93,10_easy_pruned,100,0
153,56,110,10_easy_pruned,100,0
154,65,108,10_easy_pruned,100,0
155,88,101,10_easy_pruned,101,0
156,80,138,10_easy_pruned,101,0
157,68,94,10_easy_pruned,102,0
158,20,84,10_easy_pruned,101,1
159,31,122,10_easy_pruned,102,0
160,42,115,10_easy_pruned,100,0
161,66,126,10_easy_pruned,101,0
162,84,139,10_easy_pruned,101,0
163,20,83,10_easy_pruned,101,1
164,33,129,10_easy_pruned,100,0
165,20,83,10_easy_pruned,101,1
166,59,116,10_easy_pruned,100,0
167,20,80,10_easy_pruned,101,1
168,30,132,10_easy_pruned,101,0
169,55,120,10_easy_pruned,101,0
170,75,97,10_easy_pruned,101,0
171,54,117,10_easy_pruned,100,0
172,66,124,10_easy_pruned,100,0
173,30,99,10_easy_pruned,100,0
174,88,106,10_easy_pruned,100,0
175,20,81,10_easy_pruned,101,1
176,100,147,10_easy_pruned,101,0
177,20,80,10_easy_pruned,101,1
178,20,79,10_easy_pruned,101,1
179,20,84,10_easy_pruned,101,1
180,49,112,10_easy_pruned,100,0
181,68,132,10_easy_pruned,101,0
182,20,84,10_easy_pruned,101,1
183,20,83,10_easy_pruned,101,1
184,20,85,10_easy_pruned,101,1
185,86,95,10_easy_pruned,100,0
186,22,120,10_easy_pruned,101,0
187,95,175,10_easy_pruned,101,0
188,86,132,10_easy_pruned,100,0
189,20,79,10_easy_pruned,101,1
190,20,82,10_easy_pruned,101,1
191,20,79,10_easy_pruned,101,1
192,20,81,10_easy_pruned,101,1
193,86,112,10_easy_pruned,100,0
194,89,130,10_easy_pruned,101,0
195,74,123,10_easy_pruned,101,0
196,20,83,10_easy_pruned,101,1
197,73,107,10_easy_pruned,103,0
198,53,114,10_easy_pruned,101,0
199,20,79,10_easy_pruned,101,1
0,54,213,10_hard_full,101,0
1,45,223,10_hard_full,101,0
2,45,231,10_hard_full,101,0
3,61,119,10_hard_full,100,0
4,36,196,10_hard_full,100,0
5,11,284,10_hard_full,101,0
6,72,193,10_hard_full,100,0
7,78,183,10_hard_full,101,0
8,25,188,10_hard_full,101,1
9,45,215,10_hard_full,101,0
10,61,112,10_hard_full,100,0
11,44,206,10_hard_full,101,0
12,48,185,10_hard_full,100,0
13,25,189,10_hard_full,101,1
14,66,230,10_hard_full,101,0
15,47,180,10_hard_full,100,0
16,49,195,10_hard_full,101,0
17,96,138,10_hard_full,101,0
18,38,178,10_hard_full,100,0
19,66,260,10_hard_full,101,0
20,71,178,10_hard_full,101,0
21,56,149,10_hard_full,100,0
22,45,206,10_hard_full,101,0
23,47,197,10_hard_full,100,0
24,94,194,10_hard_full,101,0
25,58,176,10_hard_full,100,0
26,54,210,10_hard_full,101,0
27,96,180,10_hard_full,100,0
28,6,222,10_hard_full,101,0
29,54,199,10_hard_full,100,0
30,80,198,10_hard_full,101,0
31,62,178,10_hard_full,102,0
32,82,212,10_hard_full,101,0
33,74,173,10_hard_full,101,0
34,46,155,10_hard_full,101,0
35,61,147,10_hard_full,100,0
36,61,116,10_hard_full,100,0
37,59,172,10_hard_full,100,0
38,45,223,10_hard_full,101,0
39,85,176,10_hard_full,101,0
40,51,186,10_hard_full,100,0
41,72,186,10_hard_full,101,0
42,44,242,10_hard_full,101,0
43,41,174,10_hard_full,100,0
44,54,216,10_hard_full,101,0
45,45,207,10_hard_full,101,0
46,25,190,10_hard_full,101,1
47,20,208,10_hard_full,101,0
48,38,212,10_hard_full,101,0
49,45,207,10_hard_full,101,0
50,44,236,10_hard_full,101,0
51,45,193,10_hard_full,102,0
52,54,206,10_hard_full,103,0
53,45,191,10_hard_full,101,0
54,45,209,10_hard_full,101,0
55,54,190,10_hard_full,100,0
56,66,221,10_hard_full,100,0
57,67,175,10_hard_full,101,0
58,91,198,10_hard_full,101,0
59,45,219,10_hard_full,101,0
60,74,166,10_hard_full,100,0
61,67,198,10_hard_full,100,0
62,44,216,10_hard_full,101,0
63,84,189,10_hard_full,101,0
64,78,224,10_hard_full,100,0
65,45,208,10_hard_full,101,0
66,44,211,10_hard_full,101,0
67,74,182,10_hard_full,100,0
68,47,193,10_hard_full,102,0
69,44,224,10_hard_full,101,0
70,17,211,10_hard_full,101,0
71,45,224,10_hard_full,101,0
72,25,186,10_hard_full,101,1
73,44,195,10_hard_full,101,0
74,25,178,10_hard_full,100,1
75,40,200,10_hard_full,100,0
76,74,154,10_hard_full,102,0
77,94,182,10_hard_full,101,0
78,41,209,10_hard_full,101,0
79,45,213,10_hard_full,101,0
80,10,207,10_hard_full,101,0
81,48,196,10_hard_full,102,0
82,25,180,10_hard_full,102,1
83,41,185,10_hard_full,100,0
84,37,201,10_hard_full,101,0
85,24,146,10_hard_full,100,0
86,45,253,10_hard_full,101,0
87,45,233,10_hard_full,101,0
88,15,218,10_hard_full,100,0
89,25,182,10_hard_full,101,1
90,49,189,10_hard_full,100,0
91,25,187,10_hard_full,101,1
92,45,243,10_hard_full,101,0
93,45,226,10_hard_full,101,0
94,46,165,10_hard_full,101,0
95,54,222,10_hard_full,101,0
96,44,197,10_hard_full,101,0
97,25,176,10_hard_full,101,1
98,36,191,10_hard_full,101,0
99,85,178,10_hard_full,101,0
100,44,212,10_hard_full,101,0
101,72,217,10_hard_full,101,0
102,45,208,10_hard_full,101,0
103,57,181,10_hard_full,101,0
104,25,199,10_hard_full,101,1
105,25,185,10_hard_full,101,1
106,74,170,10_hard_full,101,0
107,48,191,10_hard_full,100,0
108,75,253,10_hard_full,101,0
109,25,180,10_hard_full,101,1
110,25,183,10_hard_full,101,1
111,74,190,10_hard_full,100,0
112,94,199,10_hard_full,100,0
113,62,179,10_hard_full,100,0
114,62,202,10_hard_full,100,0
115,44,231,10_hard_full,101,0
116,75,271,10_hard_full,101,0
117,96,209,10_hard_full,101,0
118,45,211,10_hard_full,101,0
119,25,197,10_hard_full,100,1
120,74,165,10_hard_full,100,0
121,38,187,10_hard_full,102,0
122,50,182,10_hard_full,101,0
123,36,198,10_hard_full,102,0
124,47,201,10_hard_full,100,0
125,76,193,10_hard_full,100,0
126,74,180,10_hard_full,101,0
127,45,201,10_hard_full,101,0
128,92,207,10_hard_full,101,0
129,37,199,10_hard_full,101,0
130,69,168,10_hard_full,101,0
131,50,176,10_hard_full,100,0
132,36,204,10_hard_full,100,0
133,64,199,10_hard_full,101,0
134,45,185,10_hard_full,102,0
135,44,209,10_hard_full,101,0
136,76,214,10_hard_full,101,0
137,44,193,10_hard_full,101,0
138,59,193,10_hard_full,100,0
139,44,183,10_hard_full,100,0
140,54,199,10_hard_full,100,0
141,44,199,10_hard_full,101,0
142,64,187,10_hard_full,101,0
143,76,184,10_hard_full,101,0
144,58,194,10_hard_full,100,0
145,36,178,10_hard_full,102,0
146,44,205,10_hard_full,101,0
147,44,194,10_hard_full,102,0
148,48,194,10_hard_full,101,0
149,25,196,10_hard_full,102,1
150,51,235,10_hard_full,101,0
151,47,200,10_hard_full,101,0
152,25,192,10_hard_full,101,1
153,25,185,10_hard_full,101,1
154,44,202,10_hard_full,101,0
155,59,183,10_hard_full,100,0
156,25,203,10_hard_full,101,1
157,77,215,10_hard_full,101,0
158,44,207,10_hard_full,101,0
159,62,182,10_hard_full,100,0
160,77,187,10_hard_full,101,0
161,45,216,10_hard_full,101,0
162,99,186,10_hard_full,100,0
163,58,214,10_hard_full,102,0
164,75,266,10_hard_full,101,0
165,96,215,10_hard_full,101,0
166,82,193,10_hard_full,100,0
167,84,201,10_hard_full,101,0
168,45,208,10_hard_full,101,0
169,98,197,10_hard_full,101,0
170,45,202,10_hard_full,101,0
171,25,200,10_hard_full,101,1
172,62,187,10_hard_full,100,0
173,44,223,10_hard_full,101,0
174,25,204,10_hard_full,100,1
175,25,186,10_hard_full,101,1
176,25,188,10_hard_full,102,1
177,62,215,10_hard_full,101,0
178,66,256,10_hard_full,101,0
179,45,213,10_hard_full,101,0
180,44,203,10_hard_full,101,0
181,41,164,10_hard_full,100,0
182,47,210,10_hard_full,100,0
183,45,207,10_hard_full,101,0
184,72,190,10_hard_full,101,0
185,25,188,10_hard_full,101,1
186,25,191,10_hard_full,101,1
187,61,119,10_hard_full,100,0
188,75,240,10_hard_full,101,0
189,77,171,10_hard_full,100,0
190,51,205,10_hard_full,100,0
191,28,198,10_hard_full,101,0
192,36,229,10_hard_full,100,0
193,25,188,10_hard_full,101,1
194,44,202,10_hard_full,101,0
195,61,113,10_hard_full,100,0
196,72,174,10_hard_full,100,0
197,45,201,10_hard_full,101,0
198,45,194,10_hard_full,100,0
199,58,198,10_hard_full,101,0
0,45,198,10_hard_pruned,101,0
1,47,211,10_hard_pruned,101,0
2,88,205,10_hard_pruned,101,0
3,36,183,10_hard_pruned,101,0
4,58,235,10_hard_pruned,101,0
5,88,215,10_hard_pruned,101,0
6,47,214,10_hard_pruned,101,0
7,96,217,10_hard_pruned,101,0
8,66,273,10_hard_pruned,101,0
9,51,222,10_hard_pruned,101,0
10,89,212,10_hard_pruned,101,0
11,74,209,10_hard_pruned,100,0
12,45,205,10_hard_pruned,101,0
13,44,236,10_hard_pruned,101,0
14,45,199,10_hard_pruned,101,0
15,47,208,10_hard_pruned,101,0
16,24,140,10_hard_pruned,102,1
17,36,210,10_hard_pruned,101,0
18,74,210,10_hard_pruned,101,0
19,36,230,10_hard_pruned,101,0
20,45,197,10_hard_pruned,101,0
21,36,200,10_hard_pruned,100,0
22,59,220,10_hard_pruned,100,0
23,36,212,10_hard_pruned,101,0
24,72,193,10_hard_pruned,101,0
25,36,206,10_hard_pruned,101,0
26,45,183,10_hard_pruned,101,0
27,62,201,10_hard_pruned,101,0
28,62,205,10_hard_pruned,100,0
29,45,199,10_hard_pruned,101,0
30,36,203,10_hard_pruned,101,0
31,74,201,10_hard_pruned,101,0
32,45,188,10_hard_pruned,101,0
33,24,145,10_hard_pruned,101,1
34,36,231,10_hard_pruned,101,0
35,94,216,10_hard_pruned,101,0
36,47,202,10_hard_pruned,101,0
37,74,199,10_hard_pruned,101,0
38,54,224,10_hard_pruned,101,0
39,74,224,10_hard_pruned,101,0
40,44,250,10_hard_pruned,101,0
41,24,140,10_hard_pruned,101,1
42,84,222,10_hard_pruned,101,0
43,72,208,10_hard_pruned,101,0
44,74,191,10_hard_pruned,100,0
45,93,213,10_hard_pruned,101,0
46,45,174,10_hard_pruned,100,0
47,54,216,10_hard_pruned,101,0
48,62,201,10_hard_pruned,100,0
49,85,201,10_hard_pruned,101,0
50,47,192,10_hard_pruned,100,0
51,85,197,10_hard_pruned,101,0
52,45,205,10_hard_pruned,101,0
53,48,220,10_hard_pruned,101,0
54,58,212,10_hard_pruned,101,0
55,57,226,10_hard_pruned,101,0
56,85,195,10_hard_pruned,101,0
57,44,237,10_hard_pruned,101,0
58,36,200,10_hard_pruned,101,0
59,36,213,10_hard_pruned,101,0
60,44,250,10_hard_pruned,101,0
61,62,233,10_hard_pruned,101,0
62,24,142,10_hard_pruned,101,1
63,24,161,10_hard_pruned,102,1
64,45,207,10_hard_pruned,101,0
65,59,199,10_hard_pruned,100,0
66,44,210,10_hard_pruned,101,0
67,24,168,10_hard_pruned,100,1
68,67,190,10_hard_pruned,100,0
69,44,232,10_hard_pruned,101,0
70,74,219,10_hard_pruned,101,0
71,45,196,10_hard_pruned,101,0
72,24,144,10_hard_pruned,101,1
73,74,201,10_hard_pruned,100,0
74,44,183,10_hard_pruned,100,0
75,57,206,10_hard_pruned,101,0
76,44,173,10_hard_pruned,100,0
77,56,218,10_hard_pruned,101,0
78,74,209,10_hard_pruned,101,0
79,54,214,10_hard_pruned,101,0
80,45,199,10_hard_pruned,101,0
81,45,200,10_hard_pruned,101,0
82,37,228,10_hard_pruned,101,0
83,17,212,10_hard_pruned,101,0
84,36,198,10_hard_pruned,101,0
85,36,210,10_hard_pruned,101,0
86,44,240,10_hard_pruned,101,0
87,44,194,10_hard_pruned,100,0
88,85,227,10_hard_pruned,101,0
89,24,146,10_hard_pruned,101,1
90,44,240,10_hard_pruned,101,0
91,36,224,10_hard_pruned,101,0
92,44,231,10_hard_pruned,101,0
93,69,218,10_hard_pruned,101,0
94,85,193,10_hard_pruned,101,0
95,36,195,10_hard_pruned,100,0
96,41,238,10_hard_pruned,101,0
97,17,198,10_hard_pruned,101,0
98,96,225,10_hard_pruned,101,0
99,76,214,10_hard_pruned,101,0
100,72,175,10_hard_pruned,100,0
101,62,209,10_hard_pruned,101,0
102,54,218,10_hard_pruned,101,0
103,5,206,10_hard_pruned,101,0
104,47,190,10_hard_pruned,101,0
105,38,206,10_hard_pruned,101,0
106,88,213,10_hard_pruned,101,0
107,24,152,10_hard_pruned,101,1
108,54,199,10_hard_pruned,101,0
109,50,228,10_hard_pruned,101,0
110,36,222,10_hard_pruned,101,0
111,85,195,10_hard_pruned,101,0
112,72,210,10_hard_pruned,101,0
113,47,204,10_hard_pruned,101,0
114,32,199,10_hard_pruned,101,0
115,54,214,10_hard_pruned,101,0
116,2,220,10_hard_pruned,100,0
117,62,204,10_hard_pruned,101,0
118,74,204,10_hard_pruned,101,0
119,24,146,10_hard_pruned,101,1
120,44,232,10_hard_pruned,101,0
121,44,234,10_hard_pruned,101,0
122,44,236,10_hard_pruned,101,0
123,36,215,10_hard_pruned,101,0
124,36,207,10_hard_pruned,101,0
125,79,201,10_hard_pruned,100,0
126,62,218,10_hard_pruned,101,0
127,45,185,10_hard_pruned,101,0
128,72,215,10_hard_pruned,100,0
129,44,243,10_hard_pruned,101,0
130,36,189,10_hard_pruned,101,0
131,44,207,10_hard_pruned,101,0
132,76,228,10_hard_pruned,101,0
133,46,236,10_hard_pruned,101,0
134,93,189,10_hard_pruned,101,0
135,45,206,10_hard_pruned,101,0
136,24,138,10_hard_pruned,101,1
137,72,205,10_hard_pruned,100,0
138,72,207,10_hard_pruned,101,0
139,47,213,10_hard_pruned,101,0
140,24,189,10_hard_pruned,100,1
141,24,145,10_hard_pruned,101,1
142,24,141,10_hard_pruned,101,1
143,45,192,10_hard_pruned,101,0
144,24,148,10_hard_pruned,101,1
145,44,236,10_hard_pruned,101,0
146,54,215,10_hard_pruned,101,0
147,44,226,10_hard_pruned,101,0
148,92,207,10_hard_pruned,100,0
149,45,200,10_hard_pruned,101,0
150,36,195,10_hard_pruned,101,0
151,28,130,10_hard_pruned,101,0
152,56,208,10_hard_pruned,101,0
153,88,197,10_hard_pruned,101,0
154,72,208,10_hard_pruned,101,0
155,54,217,10_hard_pruned,101,0
156,24,165,10_hard_pruned,100,1
157,45,207,10_hard_pruned,101,0
158,11,278,10_hard_pruned,101,0
159,69,229,10_hard_pruned,101,0
160,84,245,10_hard_pruned,101,0
161,45,205,10_hard_pruned,101,0
162,24,140,10_hard_pruned,101,1
163,72,217,10_hard_pruned,101,0
164,78,217,10_hard_pruned,101,0
165,72,199,10_hard_pruned,101,0
166,62,201,10_hard_pruned,101,0
167,36,211,10_hard_pruned,101,0
168,24,148,10_hard_pruned,101,1
169,45,207,10_hard_pruned,101,0
170,44,246,10_hard_pruned,101,0
171,62,205,10_hard_pruned,101,0
172,62,213,10_hard_pruned,101,0
173,45,196,10_hard_pruned,101,0
174,62,223,10_hard_pruned,101,0
