,board,likelihoods_block,likelihoods_density,likelihoods_interaction,move_number_in_path,userid
1689,6_hard_full,-3.09104245336,-3.33208457015,-3.09104245336,4,a3d5dfda
1690,6_hard_full,-0.834703938568,-2.8449853548,-0.834703938568,5,a3d5dfda
1691,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,a3d5dfda
1692,6_hard_full,-5.14015371296,-3.07965873696,-3.01699135616,2,a3d5dfda
1693,6_hard_full,-0.828966414117,-2.21947939521,-0.828966414117,3,a3d5dfda
1694,6_hard_full,-3.09104245336,-2.76224070906,-3.09104245336,4,a3d5dfda
1695,6_hard_full,-0.869194971779,-2.56510930308,-0.869194971779,5,a3d5dfda
1696,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,a4c60d7a
1697,6_hard_full,-2.02607194994,-3.07965873696,-4.39823364417,2,a4c60d7a
1698,6_hard_full,0.0,-3.43382729084,0.0,3,a4c60d7a
1699,6_hard_full,-1.73062676367,-2.70819014932,-4.47968200926,4,a4c60d7a
1700,6_hard_full,-9.21034037198,-3.19860314939,-9.21034037198,5,a4c60d7a
1701,6_hard_full,-4.99377393781,-2.73012240819,-4.69405790066,6,a4c60d7a
1702,6_hard_full,0.0,-2.27511896295,0.0,7,a4c60d7a
1703,6_hard_full,-2.8903717579,-2.65096842928,-2.8903717579,8,a4c60d7a
1704,6_hard_full,-0.875611678281,-2.67911122033,-0.875611678281,9,a4c60d7a
1705,6_hard_full,-10.8202781595,-10.8202781595,-10.8202781595,1,a6f610e1
1706,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,a6f610e1
1707,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,a6f610e1
1708,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,a6f610e1
1709,6_hard_full,0.0,-3.79507946982,0.0,2,a6f610e1
1710,6_hard_full,-2.00808066657,-2.5778849788,-2.00808066657,3,a6f610e1
1711,6_hard_full,0.0,-4.50948106394,0.0,4,a6f610e1
1712,6_hard_full,-2.17084321404,-2.78518716976,-2.17084321404,1,a6f610e1
1713,6_hard_full,-2.12292947232,-2.86802684882,-1.58541835903,2,a6f610e1
1714,6_hard_full,0.0,-2.53163516269,0.0,3,a6f610e1
1715,6_hard_full,-1.75451666015,-2.74096997519,-3.84310289857,4,a6f610e1
1716,6_hard_full,-4.20120150109,-2.78518716976,-4.20120150109,1,a6f610e1
1717,6_hard_full,-2.33376573797,-2.71927663479,-2.27102314166,2,a6f610e1
1718,6_hard_full,-3.13549421593,-2.5778849788,-3.13549421593,3,a6f610e1
1719,6_hard_full,-0.928743936994,-2.80347033857,-0.714460008922,4,a6f610e1
1720,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,a6f610e1
1721,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,a6f610e1
1722,6_hard_full,-2.0087039075,-3.06810291239,-3.05151653216,2,a6f610e1
1723,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,a6f610e1
1724,6_hard_full,0.0,-3.79507946982,0.0,2,a6f610e1
1725,6_hard_full,-3.11336072255,-3.27076893,-3.11336072255,3,a6f610e1
1726,6_hard_full,0.0,-2.77270867666,0.0,4,a6f610e1
1727,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,a6f610e1
1728,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,a6f610e1
1729,6_hard_full,-3.13549421593,-2.24569770233,-3.13549421593,3,a6f610e1
1730,6_hard_full,-0.952893060818,-2.85656216999,-0.741403087428,4,a6f610e1
1731,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,a6f610e1
1732,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,a6f610e1
1733,6_hard_full,-3.13549421593,-2.20977235854,-3.13549421593,3,a6f610e1
1734,6_hard_full,-2.17084321404,-2.78518716976,-2.17084321404,1,acd61c3d
1735,6_hard_full,-2.12292947232,-2.86802684882,-1.58541835903,2,acd61c3d
1736,6_hard_full,-3.3161187248,-3.70099217703,-3.3161187248,1,acd61c3d
1737,6_hard_full,-2.12405016411,-2.69706016267,-1.76664173892,2,acd61c3d
1738,6_hard_full,-3.13549421593,-2.3248194704,-3.13549421593,3,acd61c3d
1739,6_hard_full,-4.56202191191,-3.29579688679,-4.56202191191,1,acd61c3d
1740,6_hard_full,-6.06284691811,-3.81728262459,-3.28112339494,2,acd61c3d
1741,6_hard_full,-3.77450781053,-2.26463129293,-3.77450781053,3,acd61c3d
1742,6_hard_full,-9.21034037198,-3.13547422493,-9.21034037198,4,acd61c3d
1743,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,ada4c06f
1744,6_hard_full,-3.50697835125,-2.66278108628,-1.43329865381,2,ada4c06f
1745,6_hard_full,-0.246966436847,-2.31526502773,-0.246966436847,3,ada4c06f
1746,6_hard_full,-3.09104245336,-2.87928242388,-3.09104245336,4,ada4c06f
1747,6_hard_full,-0.140391346981,-2.48508659041,-0.140391346981,5,ada4c06f
1748,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,ada4c06f
1749,6_hard_full,-5.12284183895,-2.66278108628,-3.05151653216,2,ada4c06f
1750,6_hard_full,-2.20318909599,-2.24569770233,-2.20318909599,3,ada4c06f
1751,6_hard_full,0.0,-2.79739329184,0.0,4,ada4c06f
1752,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,ada4c06f
1753,6_hard_full,-5.12284183895,-2.66278108628,-3.05151653216,2,ada4c06f
1754,6_hard_full,-2.20318909599,-2.24569770233,-2.20318909599,3,ada4c06f
1755,6_hard_full,-3.01479748815,-2.44880747886,-3.01479748815,1,ada4c06f
1756,6_hard_full,0.0,-3.12459013371,0.0,2,ada4c06f
1757,6_hard_full,-9.21034037198,-2.17250762922,-9.21034037198,3,ada4c06f
1758,6_hard_full,-0.560328850511,-2.54291187052,-0.073552514891,4,ada4c06f
1759,6_hard_full,-9.21034037198,-2.04148625254,-9.21034037198,5,ada4c06f
1760,6_hard_full,-3.07420195515,-2.60291959693,-3.07420195515,1,ada4c06f
1761,6_hard_full,-2.33548119378,-2.55412229631,-2.26484880558,2,ada4c06f
1762,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,ada4c06f
1763,6_hard_full,0.0,-3.79507946982,0.0,2,ada4c06f
1764,6_hard_full,-3.11336072255,-3.27076893,-3.11336072255,3,ada4c06f
1765,6_hard_full,0.0,-2.77270867666,0.0,4,ada4c06f
1766,6_hard_full,-3.6174012611,-3.00824975058,-3.6174012611,1,ada4c06f
1767,6_hard_full,-2.32682521311,-2.5202293139,-2.10330839924,2,ada4c06f
1768,6_hard_full,-3.13549421593,-2.39813519123,-3.13549421593,3,ada4c06f
1769,6_hard_full,-5.60592430292,-3.41208063836,-5.31663807888,4,ada4c06f
1770,6_hard_full,-0.124731995372,-3.14983630739,-0.124731995372,5,ada4c06f
1771,6_hard_full,-3.6174012611,-3.00824975058,-3.6174012611,1,ada4c06f
1772,6_hard_full,-2.32682521311,-3.07965873696,-1.72110884462,2,ada4c06f
1773,6_hard_full,-9.21034037198,-2.17250762922,-9.21034037198,3,ada4c06f
1774,6_hard_full,-3.1179945328,-2.6272444134,-2.7591252911,4,ada4c06f
1775,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,ada4c06f
1776,6_hard_full,0.0,-3.79507946982,0.0,2,ada4c06f
1777,6_hard_full,-2.00808066657,-2.5778849788,-2.00808066657,3,ada4c06f
1778,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,ada4c06f
1779,6_hard_full,-2.32716374044,-2.5202293139,-1.57903205937,2,ada4c06f
1780,6_hard_full,-3.13549421593,-2.33965148187,-3.13549421593,3,ada4c06f
1781,6_hard_full,-3.34275165789,-2.91242263554,-5.0252198537,4,ada4c06f
1782,6_hard_full,-2.17084321404,-2.78518716976,-2.17084321404,1,ada4c06f
1783,6_hard_full,-2.12292947232,-2.86802684882,-1.58541835903,2,ada4c06f
1784,6_hard_full,-9.21034037198,-3.09106244436,-9.21034037198,3,ada4c06f
1785,6_hard_full,-4.65971615722,-3.44449592644,-4.347300685,4,ada4c06f
1786,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,ada4c06f
1787,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,ada4c06f
1788,6_hard_full,-3.13549421593,-2.20977235854,-3.13549421593,3,ada4c06f
1789,6_hard_full,-0.886016452193,-2.70819014932,-0.740096297841,4,ada4c06f
1790,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,ada4c06f
1791,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,ada4c06f
1792,6_hard_full,-3.13549421593,-2.24569770233,-3.13549421593,3,ada4c06f
1793,6_hard_full,-6.93962809463,-2.85656216999,-6.73207035553,4,ada4c06f
1794,6_hard_full,-5.10331305767,-2.37511068951,-5.10331305767,5,ada4c06f
1795,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,ada4c06f
1796,6_hard_full,0.0,-3.79507946982,0.0,2,ada4c06f
1797,6_hard_full,-1.70658473137,-2.42377190883,-1.70658473137,3,ada4c06f
1798,6_hard_full,-1.70658473137,-2.42377190883,-1.70658473137,3,ada4c06f
1799,6_hard_full,-2.01957765735,-2.43163039394,-1.4985182748,4,ada4c06f
1800,6_hard_full,-3.04452243772,-2.18504420719,-3.04452243772,5,ada4c06f
1801,6_hard_full,-3.2532242396,-2.52014934908,-6.35241235963,6,ada4c06f
1802,6_hard_full,-5.42643938127,-2.55216924671,-5.42643938127,7,ada4c06f
1803,6_hard_full,-3.55231027814,-2.63913730402,-14.3366230575,8,ada4c06f
1804,6_hard_full,-7.38321003162,-2.57776502678,-7.38321003162,9,ada4c06f
1805,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,ada4c06f
1806,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,ada4c06f
1807,6_hard_full,-3.13549421593,-2.49695817401,-3.13549421593,3,ada4c06f
1808,6_hard_full,-5.23770531999,-2.91242263554,-5.02426612384,4,ada4c06f
1809,6_hard_full,-3.04452243772,-2.44872751565,-3.04452243772,5,ada4c06f
1810,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,ada4c06f
1811,6_hard_full,-4.88918134739,-3.36719588296,-2.76534999574,2,ada4c06f
1812,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,ada4c06f
1813,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,ada4c06f
1814,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,ada4c06f
1815,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,ada4c06f
1816,6_hard_full,0.0,-3.79507946982,0.0,2,ada4c06f
1817,6_hard_full,-2.24935292274,-2.17250762922,-2.24935292274,3,ada4c06f
1818,6_hard_full,-1.87148278605,-2.69702018106,-1.43374049681,4,ada4c06f
1819,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,ada4c06f
1820,6_hard_full,-3.01479748815,-2.44880747886,-3.01479748815,1,ada4c06f
1821,6_hard_full,0.0,-3.12459013371,0.0,2,ada4c06f
1822,6_hard_full,0.0,-2.5778849788,0.0,3,ada4c06f
1823,6_hard_full,-2.15595675396,-2.42058305719,-4.47702595276,4,ada4c06f
1824,6_hard_full,0.0,-3.77231122815,0.0,5,ada4c06f
1825,6_hard_full,-2.04233528623,-2.22183152305,-1.81913948222,6,ada4c06f
1826,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,ada4c06f
1827,6_hard_full,0.0,-3.79507946982,0.0,2,ada4c06f
1828,6_hard_full,-1.70658473137,-2.42377190883,-1.70658473137,3,ada4c06f
1829,6_hard_full,-2.24935292274,-2.17250762922,-2.24935292274,3,ada4c06f
1830,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,b0d518a1
1831,6_hard_full,0.0,-3.79507946982,0.0,2,b0d518a1
1832,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,b0d518a1
1833,6_hard_full,-5.12284183895,-3.35564172338,-3.05151653216,2,b0d518a1
1834,6_hard_full,-3.38573812638,-2.80953064469,-3.38573812638,3,b0d518a1
1835,6_hard_full,0.0,-2.49693818301,0.0,4,b0d518a1
1836,6_hard_full,-2.96570164497,-2.13375980015,-2.96570164497,5,b0d518a1
1837,6_hard_full,0.0,-2.844965363,0.0,6,b0d518a1
1838,6_hard_full,-3.07420195515,-2.60291959693,-3.07420195515,1,b0d518a1
1839,6_hard_full,-2.33548119378,-2.55412229631,-2.26484880558,2,b0d518a1
1840,6_hard_full,-3.13549421593,-2.72145136828,-3.13549421593,3,b0d518a1
1841,6_hard_full,-4.87207218085,-3.44449592644,-4.58635566584,4,b0d518a1
1842,6_hard_full,-3.6174012611,-3.00824975058,-3.6174012611,1,b0d518a1
1843,6_hard_full,-2.32682521311,-2.5202293139,-2.10330839924,2,b0d518a1
1844,6_hard_full,-3.13549421593,-2.39813519123,-3.13549421593,3,b0d518a1
1845,6_hard_full,-12.1434693331,-4.50948106394,-14.7954791621,4,b0d518a1
1846,6_hard_full,-3.3161187248,-3.29579688679,-3.3161187248,1,b0d518a1
1847,6_hard_full,-2.33159309001,-3.11354529527,-2.48690737916,2,b0d518a1
1848,6_hard_full,-9.21034037198,-2.56514928549,-9.21034037198,3,b0d518a1
1849,6_hard_full,-5.36066281246,-3.91146340832,-4.66089886482,4,b0d518a1
1850,6_hard_full,-9.21034037198,-2.48508659041,-9.21034037198,5,b0d518a1
1851,6_hard_full,-4.95895033296,-3.92136376601,-4.35805252108,6,b0d518a1
1852,6_hard_full,-9.21034037198,-1.94615008667,-9.21034037198,7,b0d518a1
1853,6_hard_full,-2.75595888353,-2.46397820341,-2.29349731862,8,b0d518a1
1854,6_hard_full,-9.21034037198,-1.73482767069,-9.21034037198,9,b0d518a1
1855,6_hard_full,-4.77815995308,-2.69690022665,-4.32071592357,10,b0d518a1
1856,6_hard_full,-9.21034037198,-2.4336853364,-9.21034037198,11,b0d518a1
1857,6_hard_full,-5.14377131621,-3.00802983635,-4.62306374394,12,b0d518a1
1858,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b0d518a1
1859,6_hard_full,-6.00808469402,-3.77237120116,-3.61322197664,2,b0d518a1
1860,6_hard_full,-0.899889280883,-2.14035607218,-0.899889280883,3,b0d518a1
1861,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b0d518a1
1862,6_hard_full,-2.32716374044,-2.5202293139,-1.57903205937,2,b0d518a1
1863,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,b0d518a1
1864,6_hard_full,-3.01479748815,-2.44880747886,-3.01479748815,1,b0d518a1
1865,6_hard_full,0.0,-3.12459013371,0.0,2,b0d518a1
1866,6_hard_full,-9.21034037198,-2.17250762922,-9.21034037198,3,b0d518a1
1867,6_hard_full,-2.86277476582,-2.40941225603,-6.06423035543,4,b0d518a1
1868,6_hard_full,-3.04452243772,-3.28330106667,-3.04452243772,5,b0d518a1
1869,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b0d518a1
1870,6_hard_full,-2.32716374044,-2.5202293139,-1.57903205937,2,b0d518a1
1871,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b0d518a1
1872,6_hard_full,-6.00808469402,-3.77237120116,-3.61322197664,2,b0d518a1
1873,6_hard_full,-0.535411586139,-2.18633318681,-0.535411586139,3,b0d518a1
1874,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b0d518a1
1875,6_hard_full,-2.32716374044,-2.5202293139,-1.57903205937,2,b0d518a1
1876,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,b0d518a1
1877,6_hard_full,0.0,-3.79507946982,0.0,2,b0d518a1
1878,6_hard_full,-2.24935292274,-2.17250762922,-2.24935292274,3,b0d518a1
1879,6_hard_full,-4.04203054191,-2.69702018106,-2.10642458343,4,b0d518a1
1880,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,b0d518a1
1881,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,b0d518a1
1882,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,b0d518a1
1883,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,b0d518a1
1884,6_hard_full,-3.01479748815,-2.44880747886,-3.01479748815,1,b0d518a1
1885,6_hard_full,0.0,-3.12459013371,0.0,2,b0d518a1
1886,6_hard_full,0.0,-2.5778849788,0.0,3,b0d518a1
1887,6_hard_full,-4.20120150109,-3.00824975058,-4.20120150109,1,b0d518a1
1888,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,b0d518a1
1889,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,b0d518a1
1890,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b0d518a1
1891,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,b0d518a1
1892,6_hard_full,0.0,-3.79507946982,0.0,2,b0d518a1
1893,6_hard_full,-2.00808066657,-2.5778849788,-2.00808066657,3,b0d518a1
1894,6_hard_full,0.0,-4.50948106394,0.0,4,b0d518a1
1895,6_hard_full,-3.11336072255,-3.27076893,-3.11336072255,3,b0d518a1
1896,6_hard_full,0.0,-2.77270867666,0.0,4,b0d518a1
1897,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,b2d60bc9
1898,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,b2d60bc9
1899,6_hard_full,-3.13549421593,-3.0204748644,-3.13549421593,3,b2d60bc9
1900,6_hard_full,-0.373702151181,-2.91242263554,-0.0896345105761,4,b2d60bc9
1901,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,b2d60bc9
1902,6_hard_full,0.0,-3.79507946982,0.0,2,b2d60bc9
1903,6_hard_full,-2.00808066657,-2.5778849788,-2.00808066657,3,b2d60bc9
1904,6_hard_full,0.0,-4.50948106394,0.0,4,b2d60bc9
1905,6_hard_full,-1.43475242565,-2.04148625254,-1.43475242565,5,b2d60bc9
1906,6_hard_full,0.0,-2.54287188731,0.0,6,b2d60bc9
1907,6_hard_full,-2.17084321404,-2.78518716976,-2.17084321404,1,b2d60bc9
1908,6_hard_full,-2.12292947232,-2.68576393977,-2.45424836699,2,b2d60bc9
1909,6_hard_full,-3.13549421593,-2.84502533721,-3.13549421593,3,b2d60bc9
1910,6_hard_full,-0.428315730633,-2.77270867666,-0.0453708378237,4,b2d60bc9
1911,6_hard_full,-3.07420195515,-2.60291959693,-3.07420195515,1,b2d60bc9
1912,6_hard_full,-2.33548119378,-2.55412229631,-2.26484880558,2,b2d60bc9
1913,6_hard_full,-3.13549421593,-2.13379978255,-3.13549421593,3,b2d60bc9
1914,6_hard_full,-3.34752617771,-2.95496625597,-5.02635073916,4,b2d60bc9
1915,6_hard_full,-3.04452243772,-2.28841914394,-3.04452243772,5,b2d60bc9
1916,6_hard_full,-3.57149893832,-3.15693045159,-5.73102596135,6,b2d60bc9
1917,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,b2d60bc9
1918,6_hard_full,-2.02607194994,-3.07965873696,-4.39823364417,2,b2d60bc9
1919,6_hard_full,0.0,-3.43382729084,0.0,3,b2d60bc9
1920,6_hard_full,-1.73062676367,-2.70819014932,-4.47968200926,4,b2d60bc9
1921,6_hard_full,-9.21034037198,-2.50570087882,-9.21034037198,5,b2d60bc9
1922,6_hard_full,-2.70015603482,-2.56508931128,-5.12947416324,6,b2d60bc9
1923,6_hard_full,-2.94443897917,-2.0796614823,-2.94443897917,7,b2d60bc9
1924,6_hard_full,-0.844486578201,-2.55400234669,-0.73198833332,8,b2d60bc9
1925,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b2d60bc9
1926,6_hard_full,-2.32716374044,-2.67433857631,-1.4237934086,2,b2d60bc9
1927,6_hard_full,-3.13549421593,-2.83333329608,-3.13549421593,3,b2d60bc9
1928,6_hard_full,-4.20120150109,-2.78518716976,-4.20120150109,1,b2d60bc9
1929,6_hard_full,-2.33376573797,-2.56516927609,-2.56546484809,2,b2d60bc9
1930,6_hard_full,-3.13549421593,-10.8202381786,-3.13549421593,3,b2d60bc9
1931,6_hard_full,-2.85027484109,-2.76224070906,-4.76614972029,4,b2d60bc9
1932,6_hard_full,-3.04452243772,-2.54289187911,-3.04452243772,5,b2d60bc9
1933,6_hard_full,-2.79550020317,-3.29579688679,-2.79550020317,1,b2d60bc9
1934,6_hard_full,-2.2344633375,-2.86802684882,-1.3936190475,2,b2d60bc9
1935,6_hard_full,0.0,-3.40105745582,0.0,3,b2d60bc9
1936,6_hard_full,-1.99542113513,-3.14628014334,-2.61797513781,4,b2d60bc9
1937,6_hard_full,0.0,-2.40814332294,0.0,5,b2d60bc9
1938,6_hard_full,0.0,-2.30278503301,0.0,6,b2d60bc9
1939,6_hard_full,-10.8202781595,-10.8202781595,-10.8202781595,1,b2d60bc9
1940,6_hard_full,-2.22714903332,-2.69706016267,-2.24837675628,2,b2d60bc9
1941,6_hard_full,-3.13549421593,-2.92324954413,-3.13549421593,3,b2d60bc9
1942,6_hard_full,-0.488409106152,-2.78306813143,-0.043440240139,4,b2d60bc9
1943,6_hard_full,-2.17084321404,-2.78518716976,-2.17084321404,1,b2d60bc9
1944,6_hard_full,-2.12292947232,-2.68576393977,-2.45424836699,2,b2d60bc9
1945,6_hard_full,-3.13549421593,-2.84502533721,-3.13549421593,3,b2d60bc9
1946,6_hard_full,-0.428315730633,-2.77270867666,-0.0453708378237,4,b2d60bc9
1947,6_hard_full,-3.3161187248,-3.29579688679,-3.3161187248,1,b2d60bc9
1948,6_hard_full,-2.33159309001,-2.70823013093,-1.76234542338,2,b2d60bc9
1949,6_hard_full,-3.13549421593,-3.07963874635,-3.13549421593,3,b2d60bc9
1950,6_hard_full,-0.944263555927,-2.95496625597,-0.731641519863,4,b2d60bc9
1951,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,b2d60bc9
1952,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,b2d60bc9
1953,6_hard_full,-3.13549421593,-4.44141259409,-3.13549421593,3,b2d60bc9
1954,6_hard_full,-4.20120150109,-3.00824975058,-4.20120150109,1,b2d60bc9
1955,6_hard_full,-2.33643938633,-2.69706016267,-2.29831056556,2,b2d60bc9
1956,6_hard_full,-3.13549421593,-2.76015388418,-3.13549421593,3,b2d60bc9
1957,6_hard_full,-0.553340708723,-2.79332129935,-0.0494254914139,4,b2d60bc9
1958,6_hard_full,-5.13207718012,-3.70099217703,-5.13207718012,1,b2d60bc9
1959,6_hard_full,-2.11090718169,-2.69706016267,-2.13166685192,2,b2d60bc9
1960,6_hard_full,-3.13549421593,-2.84502533721,-3.13549421593,3,b2d60bc9
1961,6_hard_full,-0.423786375881,-2.79332129935,-0.0397739275026,4,b2d60bc9
1962,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,b2d60bc9
1963,6_hard_full,-2.02607194994,-3.07965873696,-2.76534999574,2,b2d60bc9
1964,6_hard_full,-9.21034037198,-2.20855232432,-9.21034037198,3,b2d60bc9
1965,6_hard_full,-0.586723863332,-2.75166193202,-0.102621292471,4,b2d60bc9
1966,6_hard_full,-0.787536261777,-2.53159518028,-0.787536261777,5,b2d60bc9
1967,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,b2d60bc9
1968,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,b2d60bc9
1969,6_hard_full,-3.13549421593,-2.24569770233,-3.13549421593,3,b2d60bc9
1970,6_hard_full,-1.78929181329,-2.44880747886,-1.78929181329,1,b2d60bc9
1971,6_hard_full,-2.32716374044,-2.67433857631,-1.4237934086,2,b2d60bc9
1972,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,b2d60bc9
1973,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,b2d60bc9
1974,6_hard_full,-3.13549421593,-2.83333329608,-3.13549421593,3,b2d60bc9
1975,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,b2d60bc9
1976,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,b7a4fe27
1977,6_hard_full,0.0,-3.79507946982,0.0,2,b7a4fe27
1978,6_hard_full,-2.24935292274,-2.17250762922,-2.24935292274,3,b7a4fe27
1979,6_hard_full,-1.87148278605,-2.87928242388,-3.24610358622,4,b7a4fe27
1980,6_hard_full,0.0,-2.19746450536,0.0,5,b7a4fe27
1981,6_hard_full,-2.99573227355,-2.94445897137,-2.99573227355,6,b7a4fe27
1982,6_hard_full,-1.1505352341,-2.32745265441,-1.1505352341,7,b7a4fe27
1983,6_hard_full,-4.82046756163,-2.9856459513,-4.47418567538,8,b7a4fe27
1984,6_hard_full,-0.719628080286,-1.85081264684,-0.719628080286,9,b7a4fe27
1985,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,b8e4bf48
1986,6_hard_full,-3.50697835125,-2.66278108628,-1.43329865381,2,b8e4bf48
1987,6_hard_full,-0.246966436847,-2.31526502773,-0.246966436847,3,b8e4bf48
1988,6_hard_full,-3.09104245336,-3.10233701082,-3.09104245336,4,b8e4bf48
1989,6_hard_full,-0.170389506696,-2.79737330044,-0.170389506696,5,b8e4bf48
1990,6_hard_full,-2.33205316181,-2.31530500853,-2.33205316181,1,bae515f2
1991,6_hard_full,-2.0087039075,-2.66278108628,-1.43329865381,2,bae515f2
1992,6_hard_full,-3.13549421593,-3.0204748644,-3.13549421593,3,bae515f2
1993,6_hard_full,-0.373702151181,-2.91242263554,-0.0896345105761,4,bae515f2
1994,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,bae515f2
1995,6_hard_full,0.0,-3.79507946982,0.0,2,bae515f2
1996,6_hard_full,-2.00808066657,-2.5778849788,-2.00808066657,3,bae515f2
1997,6_hard_full,0.0,-4.50948106394,0.0,4,bae515f2
1998,6_hard_full,-1.43475242565,-2.04148625254,-1.43475242565,5,bae515f2
1999,6_hard_full,0.0,-2.54287188731,0.0,6,bae515f2
2000,6_hard_full,-0.14696421447,-1.97431696421,-0.14696421447,7,bae515f2
2001,6_hard_full,-2.8903717579,-2.69694021305,-2.8903717579,8,bae515f2
2002,6_hard_full,-0.0579542943003,-2.14023612016,-0.0579542943003,9,bae515f2
2003,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,bca5dc5e
2004,6_hard_full,-2.09078440778,-2.78518716976,-2.09078440778,1,bcdfd2df
2005,6_hard_full,0.0,-3.79507946982,0.0,2,bcdfd2df
2006,6_hard_full,-2.00808066657,-2.5778849788,-2.00808066657,3,bcdfd2df
2007,6_hard_full,0.0,-4.50948106394,0.0,4,bcdfd2df
2008,6_hard_full,-1.43475242565,-2.04148625254,-1.43475242565,5,bcdfd2df
2009,6_hard_full,0.0,-2.54287188731,0.0,6,bcdfd2df
2010,6_hard_full,-0.14696421447,-1.97431696421,-0.14696421447,7,bcdfd2df
2011,6_hard_full,-1.78929181329,-2.60291959693,-1.78929181329,1,bcdfd2df
2012,6_hard_full,-2.02607194994,-2.5202293139,-1.55400096636,2,bcdfd2df
2013,6_hard_full,-3.13549421593,-3.34393235588,-3.13549421593,3,bcdfd2df
2014,6_hard_full,-5.54486785847,-3.40103746482,-5.33322763381,4,bcdfd2df
2015,6_hard_full,-3.01479748815,-2.44880747886,-3.01479748815,1,bcdfd2df
2016,6_hard_full,0.0,-3.12459013371,0.0,2,bcdfd2df
2017,6_hard_full,-9.21034037198,-2.17250762922,-9.21034037198,3,bcdfd2df
2018,6_hard_full,-4.36102964975,-2.69702018106,-3.87484357124,4,bcdfd2df
