run,chosen_moves,num_nodes_rollouts,board,num_nodes,correct
8,25,85,10_hard_full,35,1
9,61,75,10_hard_full,35,0
10,45,80,10_hard_full,37,0
11,94,87,10_hard_full,37,0
12,3,76,10_hard_full,35,0
13,59,82,10_hard_full,35,0
14,74,78,10_hard_full,35,0
15,37,72,10_hard_full,35,0
16,96,82,10_hard_full,35,0
17,25,76,10_hard_full,35,1
18,45,78,10_hard_full,35,0
19,85,78,10_hard_full,35,0
20,45,96,10_hard_full,35,0
21,62,81,10_hard_full,35,0
22,19,104,10_hard_full,35,0
23,74,73,10_hard_full,37,0
24,45,85,10_hard_full,35,0
25,25,82,10_hard_full,37,1
26,75,97,10_hard_full,35,0
27,3,76,10_hard_full,35,0
28,74,60,10_hard_full,35,0
29,96,57,10_hard_full,35,0
30,44,82,10_hard_full,35,0
31,45,87,10_hard_full,35,0
32,72,67,10_hard_full,35,0
33,45,78,10_hard_full,37,0
34,24,71,10_hard_full,35,0
35,45,70,10_hard_full,35,0
36,25,77,10_hard_full,37,1
37,72,73,10_hard_full,35,0
38,58,68,10_hard_full,35,0
39,44,78,10_hard_full,35,0
40,36,71,10_hard_full,35,0
41,45,76,10_hard_full,35,0
42,25,69,10_hard_full,35,1
43,54,79,10_hard_full,35,0
44,25,88,10_hard_full,35,1
45,76,96,10_hard_full,35,0
46,56,75,10_hard_full,35,0
47,62,76,10_hard_full,35,0
48,54,80,10_hard_full,35,0
49,58,78,10_hard_full,37,0
50,62,94,10_hard_full,35,0
51,46,89,10_hard_full,35,0
52,44,85,10_hard_full,35,0
53,25,103,10_hard_full,37,1
54,94,68,10_hard_full,35,0
55,45,88,10_hard_full,35,0
56,45,73,10_hard_full,35,0
57,62,78,10_hard_full,35,0
58,48,94,10_hard_full,35,0
59,47,66,10_hard_full,35,0
60,51,76,10_hard_full,35,0
61,89,82,10_hard_full,35,0
62,47,64,10_hard_full,35,0
63,25,78,10_hard_full,37,1
64,72,64,10_hard_full,35,0
65,45,82,10_hard_full,35,0
66,66,102,10_hard_full,35,0
67,44,77,10_hard_full,35,0
68,25,88,10_hard_full,35,1
69,56,67,10_hard_full,35,0
70,62,82,10_hard_full,35,0
71,58,67,10_hard_full,35,0
72,45,99,10_hard_full,37,0
73,45,84,10_hard_full,35,0
74,59,62,10_hard_full,35,0
75,75,87,10_hard_full,35,0
76,85,74,10_hard_full,35,0
77,11,83,10_hard_full,35,0
78,56,74,10_hard_full,35,0
79,25,73,10_hard_full,35,1
80,44,79,10_hard_full,35,0
81,74,80,10_hard_full,35,0
82,79,79,10_hard_full,35,0
83,72,60,10_hard_full,35,0
84,44,97,10_hard_full,35,0
85,25,74,10_hard_full,35,1
86,74,82,10_hard_full,37,0
87,45,59,10_hard_full,35,0
88,45,76,10_hard_full,35,0
89,9,79,10_hard_full,35,0
90,28,77,10_hard_full,35,0
91,36,88,10_hard_full,35,0
92,31,82,10_hard_full,35,0
93,56,82,10_hard_full,35,0
94,62,88,10_hard_full,37,0
95,36,73,10_hard_full,35,0
96,54,79,10_hard_full,35,0
97,46,81,10_hard_full,35,0
98,24,69,10_hard_full,35,0
99,25,84,10_hard_full,35,1
