userid,key,value,time
12a39ada,clickPos,"""row:3_col:0_1""",1.49636E+12
12a39ada,best_move,"""d6""",1.49636E+12
12a39ada,confidence,"""4""",1.49636E+12
12a39ada,timeSolution,69083,1.49636E+12
12a39ada,verification_answer,"""0""",1.49636E+12
1da39a8d,new_user,"""1da39a8d""",1.49636E+12
1da39a8d,gender,"""female""",1.49636E+12
1da39a8d,education,"""1""",1.49636E+12
1da39a8d,age,"""25""",1.49636E+12
1da39a8d,timeInstructions,97973,1.49636E+12
1da39a8d,quiz5,"""b4""",1.49636E+12
1da39a8d,timeQuiz,109850,1.49636E+12
1da39a8d,quiz1,"""2""",1.49636E+12
1da39a8d,quiz2,"""2""",1.49636E+12
1da39a8d,quiz3,"""3""",1.49636E+12
1da39a8d,quiz4,"""c1""",1.49636E+12
1da39a8d,passedQuiz,TRUE,1.49636E+12
1da39a8d,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,board,"""3""",1.49636E+12
1da39a8d,condition,"""solve""",1.49636E+12
1da39a8d,clickPos,"""row:2_col:2_1""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:4_col:3_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:3_col:2_1""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:2_col:3_2""",1.49636E+12
1da39a8d,undoPos,"""row:2_col:3_1""",1.49636E+12
1da39a8d,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,2,0,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:5_col:3_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,2,0,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:2_col:3_1""",1.49636E+12
1da39a8d,clickPos,"""row:2_col:4_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,2,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,2,0,2,2,0]]",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,2,0],[0,1,1,2,0,0],[0,1,1,2,0,0],[0,2,0,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:4_col:2_1""",1.49636E+12
1da39a8d,clickPos,"""row:5_col:2_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,2,0],[0,1,1,2,0,0],[0,1,1,2,0,0],[0,2,2,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:3_col:4_1""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,1,2,0],[0,1,1,2,1,0],[0,1,1,2,0,0],[0,2,2,2,2,0]]",1.49636E+12
1da39a8d,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:1_col:4_1""",1.49636E+12
1da39a8d,clickPos,"""row:2_col:3_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:4_col:3_1""",1.49636E+12
1da39a8d,clickPos,"""row:5_col:3_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,2,2,0]]",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:5_col:2_1""",1.49636E+12
1da39a8d,clickPos,"""row:3_col:2_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,0],[0,1,0,2,0,0],[0,1,2,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,undoPos,"""row:3_col:2_1""",1.49636E+12
1da39a8d,undo,"[[0,2,0,0,1,0],[0,2,1,2,1,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:1_col:5_2""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,2],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:3_col:2_1""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,2],[0,1,0,2,0,0],[0,1,1,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[0,2,1,2,1,2],[0,1,2,2,0,0],[0,1,1,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:2_col:2_2""",1.49636E+12
1da39a8d,clickPos,"""row:1_col:0_1""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[1,2,1,2,1,2],[0,1,2,2,0,0],[0,1,1,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,undoPos,"""row:1_col:0_2""",1.49636E+12
1da39a8d,undo,"[[0,2,0,0,1,0],[0,2,1,2,1,2],[0,1,2,2,0,0],[0,1,1,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,clickPos,"""row:1_col:0_1""",1.49636E+12
1da39a8d,click,"[[0,2,0,0,1,0],[1,2,1,2,1,2],[0,1,2,2,0,0],[0,1,1,2,0,0],[0,1,0,1,0,0],[0,2,1,2,2,0]]",1.49636E+12
1da39a8d,best_move,"""a5""",1.49636E+12
1da39a8d,verification_answer,"""0""",1.49636E+12
1da39a8d,confidence,"""1""",1.49636E+12
1da39a8d,timeSolution,262744,1.49636E+12
80e39fc2,new_user,"""80e39fc2""",1.49636E+12
80e39fc2,education,"""3""",1.49636E+12
80e39fc2,age,"""33""",1.49636E+12
80e39fc2,gender,"""female""",1.49636E+12
80e39fc2,timeInstructions,55060,1.49636E+12
80e39fc2,timeQuiz,92153,1.49636E+12
80e39fc2,quiz1,"""2""",1.49636E+12
80e39fc2,quiz3,"""3""",1.49636E+12
80e39fc2,quiz4,"""c1""",1.49636E+12
80e39fc2,quiz2,"""2""",1.49636E+12
80e39fc2,quiz5,"""b4""",1.49636E+12
80e39fc2,condition,"""solve""",1.49636E+12
80e39fc2,passedQuiz,TRUE,1.49636E+12
80e39fc2,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
80e39fc2,board,"""3""",1.49636E+12
80e39fc2,confidence,"""3""",1.49636E+12
80e39fc2,timeSolution,94124,1.49636E+12
80e39fc2,verification_answer,"""0""",1.49636E+12
80e39fc2,best_move,"""d4""",1.49636E+12
85b39a9e,new_user,"""85b39a9e""",1.49636E+12
85b39a9e,gender,"""female""",1.49636E+12
85b39a9e,education,"""3""",1.49636E+12
85b39a9e,age,"""55""",1.49636E+12
85b39a9e,timeInstructions,48159,1.49636E+12
85b39a9e,timeQuiz,62860,1.49636E+12
85b39a9e,quiz1,"""2""",1.49636E+12
85b39a9e,quiz3,"""3""",1.49636E+12
85b39a9e,quiz2,"""2""",1.49636E+12
85b39a9e,quiz4,"""c1""",1.49636E+12
85b39a9e,quiz5,"""b4""",1.49636E+12
85b39a9e,passedQuiz,TRUE,1.49636E+12
85b39a9e,condition,"""solve""",1.49636E+12
85b39a9e,board,"""3""",1.49636E+12
85b39a9e,start,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,1,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:2_1""",1.49636E+12
85b39a9e,click,"[[0,2,1,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:0_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:3_2""",1.49636E+12
85b39a9e,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:3_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:0_2""",1.49636E+12
85b39a9e,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_2""",1.49636E+12
85b39a9e,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[2,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:3_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[2,1,2,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:2_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_1""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:4_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:0_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:3_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,2,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:4_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[1,1,0,2,2,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:0_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[1,1,0,2,2,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:3_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[1,1,1,2,2,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:2_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[1,1,1,2,2,0],[0,1,0,2,1,0],[2,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:5_col:0_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[0,2,1,2,0,0],[1,1,2,1,0,0],[1,1,1,2,2,0],[0,1,0,2,1,0],[2,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:0_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[2,2,1,2,0,0],[1,1,2,1,0,0],[1,1,1,2,2,0],[0,1,0,2,1,0],[2,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:1_col:0_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[2,2,1,2,0,0],[1,1,2,1,0,0],[1,1,1,2,2,0],[1,1,0,2,1,0],[2,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:0_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[2,2,1,2,0,0],[1,1,2,1,0,0],[1,1,1,2,2,0],[1,1,2,2,1,0],[2,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:2_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:0_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[1,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:4_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:0_1""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_2""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:4_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,0,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:0_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,0,0,0],[0,1,0,2,0,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:4_col:3_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_1""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:3_2""",1.49636E+12
85b39a9e,click,"[[1,2,0,2,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[1,1,0,2,0,0],[0,1,0,2,1,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:0_1""",1.49636E+12
85b39a9e,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:2_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:0_col:3_2""",1.49636E+12
85b39a9e,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[0,1,1,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:3_1""",1.49636E+12
85b39a9e,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[2,1,1,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:2_col:0_2""",1.49636E+12
85b39a9e,click,"[[0,2,0,2,1,0],[0,2,1,2,0,0],[2,1,1,1,0,0],[0,1,1,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",1.49636E+12
85b39a9e,clickPos,"""row:3_col:2_1""",1.49636E+12
