boardType,boardSize,userid,value,key,time,condition
hard,6,17e120dd,6_full_hard,experimentalCondition,1511923933219,full
hard,6,17e120dd,6,boardSize,1511923933221,full
hard,6,17e120dd,hard,difficulty,1511923933222,full
hard,6,17e120dd,full,condition,1511923933223,full
hard,6,17e120dd,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],nextPlayer:1,streak:4,turns:5,winPath:[[[0,3],[0,2],[2,2],[2,3],[2,0]]],losePath:[[[3,0],[0,5],[3,2],[2,4]]],winMove:[d6,D6,6d,6D]}",start_position,1511923933224,full
hard,6,17e120dd,male,gender,1511923965694,full
hard,6,17e120dd,1,education,1511923965696,full
hard,6,17e120dd,19,age,1511923965697,full
hard,6,17e120dd,28542,timeInstructions,1511923994240,full
hard,6,17e120dd,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",start,1511923994339,full
hard,6,17e120dd,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",click_practice,1511924119825,full
hard,6,17e120dd,3_1_1,clickPos_practice,1511924119826,full
hard,6,17e120dd,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,2,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",click_practice,1511924122295,full
hard,6,17e120dd,3_4_2,clickPos_practice,1511924122296,full
hard,6,17e120dd,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[1,1,1,1,2,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",click_practice,1511924123088,full
hard,6,17e120dd,3_0_1,clickPos_practice,1511924123089,full
hard,6,17e120dd,154602,timeQuiz,1511924148844,full
hard,6,17e120dd,2,quiz1,1511924148846,full
hard,6,17e120dd,2,quiz2,1511924148846,full
hard,6,17e120dd,3,quiz3,1511924148847,full
hard,6,17e120dd,c1,quiz4,1511924148848,full
hard,6,17e120dd,b3,quiz6,1511924148849,full
hard,6,17e120dd,b4,quiz5,1511924148849,full
hard,6,17e120dd,TRUE,passedQuiz,1511924148850,full
hard,6,17e120dd,0,quiz6v,1511924148850,full
