boardType,boardSize,userid,value,key,time,condition
hard,6,1ccfff1c,1ccfff1c,new_user,1.51E+12,verify
hard,6,1ccfff1c,6_verify_hard,experimentalCondition,1.51E+12,verify
hard,6,1ccfff1c,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],nextPlayer:2,streak:4,turns:5,firstMovrRow:0,firstMovrCol:3,winPath:[[[0,2],[2,2],[2,3],[2,0]]],losePath:[[[3,0],[0,5],[3,2],[2,4]]],winMove:[d6,D6,6d,6D]}",start_position,1.51E+12,verify
hard,6,1ccfff1c,hard,difficulty,1.51E+12,verify
hard,6,1ccfff1c,verify,condition,1.51E+12,verify
hard,6,1ccfff1c,2,education,1.51E+12,verify
hard,6,1ccfff1c,35,age,1.51E+12,verify
hard,6,1ccfff1c,male,gender,1.51E+12,verify
hard,6,1ccfff1c,69506,timeInstructions,1.51E+12,verify
hard,6,1ccfff1c,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",start,1.51E+12,verify
hard,6,1ccfff1c,240725,timeQuiz,1.51E+12,verify
hard,6,1ccfff1c,250805,timeInstructions,1.51E+12,verify
hard,6,1ccfff1c,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",start,1.51E+12,verify
hard,6,1ccfff1c,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[2,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",click_practice,1.51E+12,verify
hard,6,1ccfff1c,3_0_2,clickPos_practice,1.51E+12,verify
hard,6,1ccfff1c,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[2,1,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",click_practice,1.51E+12,verify
