userid,key,value,time
20b45557,quiz1,"""0""",1.49739E+12
20b45557,quiz2,"""0""",1.49739E+12
20b45557,quiz3,"""0""",1.49739E+12
20b45557,quiz4,"""""",1.49739E+12
20b45557,quiz5,"""""",1.49739E+12
20b45557,quiz6,"""b3""",1.49739E+12
20b45557,passedQuiz,FALSE,1.49739E+12
20b45557,gender,"""female""",1.49739E+12
20b45557,education,"""2""",1.49739E+12
20b45557,age,"""21""",1.49739E+12
20b45557,timeInstructions,4531,1.49739E+12
20b45557,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49739E+12
20b45557,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_practice,"""row:7_col:1_1""",1.49739E+12
20b45557,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[2,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_practice,"""row:7_col:0_2""",1.49739E+12
20b45557,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[2,1,1,1,1,1,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_practice,"""row:7_col:5_1""",1.49739E+12
20b45557,timeQuiz,143208,1.49739E+12
20b45557,quiz1,"""2""",1.49739E+12
20b45557,quiz2,"""2""",1.49739E+12
20b45557,quiz3,"""3""",1.49739E+12
20b45557,quiz4,"""c1""",1.49739E+12
20b45557,quiz5,"""b4""",1.49739E+12
20b45557,quiz6,"""b3""",1.49739E+12
20b45557,passedQuiz,TRUE,1.49739E+12
20b45557,reset_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.49739E+12
20b45557,condition,"""solve""",1.49739E+12
20b45557,board,"""3em5""",1.49739E+12
20b45557,start,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[1,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:6_col:0_1""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,2,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[1,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:2_col:4_2""",1.49739E+12
20b45557,reset,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:2_col:4_1""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:6_col:0_2""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,1,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:2_col:7_1""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,1,1,1,1,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:2_col:3_2""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,1,1,1,1,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,1,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:6_col:3_1""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,1,1,1,1,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,1,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:7_col:4_2""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,1,1,1,1,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,1,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,1,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:4_col:4_1""",1.49739E+12
20b45557,reset,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:2_col:4_1""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:6_col:0_2""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:2_col:3_1""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:2_col:7_2""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,1,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:5_col:3_1""",1.49739E+12
20b45557,undoPos,"""row:2_col:7_2""",1.49739E+12
20b45557,undo,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:4_col:3_1""",1.49739E+12
20b45557,clickPos,"""row:5_col:3_2""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,0,0,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,1,0,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:4_col:4_1""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,1,2,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:4_col:5_2""",1.49739E+12
20b45557,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[1,1,1,1,1,2,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos,"""row:4_col:0_1""",1.49739E+12
20b45557,timeSolution,219202,1.49739E+12
20b45557,confidence,"""5""",1.49739E+12
20b45557,best_move,"""e8""",1.49739E+12
20b45557,verification_answer,"""0""",1.49739E+12
20b45557,reset,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,correct,TRUE,1.49739E+12
20b45557,simCorrectMove,"""0_0""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:2_col:4_1""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:6_col:0_2""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:2_col:3_1""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:2_col:7_2""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:4_col:3_1""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,0,0,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:5_col:3_2""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,1,1,0,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:4_col:4_1""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[2,1,1,1,1,0,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:4_col:0_2""",1.49739E+12
20b45557,click_sim,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[2,1,1,1,1,1,0,0,0,0],[0,1,1,2,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",1.49739E+12
20b45557,clickPos_sim,"""row:4_col:5_1""",1.49739E+12
20b45557,timeGame,67136,1.49739E+12
35e48d25,new_user,"""35e48d25""",1.4974E+12
35e48d25,age,"""26""",1.4974E+12
35e48d25,education,"""1""",1.4974E+12
35e48d25,gender,"""male""",1.4974E+12
35e48d25,timeInstructions,90563,1.4974E+12
35e48d25,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
35e48d25,clickPos_practice,"""row:7_col:5_1""",1.4974E+12
35e48d25,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,1,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
35e48d25,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,2,1,1,1,1,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
35e48d25,clickPos_practice,"""row:7_col:1_2""",1.4974E+12
35e48d25,reset_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
35e48d25,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
35e48d25,clickPos_practice,"""row:7_col:1_1""",1.4974E+12
35e48d25,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[2,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
35e48d25,clickPos_practice,"""row:7_col:0_2""",1.4974E+12
35e48d25,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[2,1,1,1,1,1,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
35e48d25,clickPos_practice,"""row:7_col:5_1""",1.4974E+12
35e48d25,quiz2,"""2""",1.4974E+12
35e48d25,quiz5,"""b4""",1.4974E+12
35e48d25,quiz1,"""2""",1.4974E+12
35e48d25,quiz3,"""3""",1.4974E+12
35e48d25,quiz4,"""c1""",1.4974E+12
35e48d25,timeQuiz,755110,1.4974E+12
35e48d25,quiz6,"""b3""",1.4974E+12
35e48d25,reset_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",1.4974E+12
