userid,key,value,boardSize,boardType,condition,time
c8a4fa50,undo,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,4_3_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,4_4_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,1,2,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,0,2,0,0],[0,1,0,1,2,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_3_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[2,1,0,2,0,0],[0,1,0,1,2,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_2_2,6,full,hard,1.51E+12
c8a4fa50,clickPos,4_2_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[2,1,0,2,0,0],[0,1,1,1,2,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,4_0_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[2,1,0,2,0,0],[2,1,1,1,2,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,4_3_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_3_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,1,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,4_2_1,6,full,hard,1.51E+12
c8a4fa50,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,undoPos,2_3_2,6,full,hard,1.51E+12
c8a4fa50,undoPos,4_3_1,6,full,hard,1.51E+12
c8a4fa50,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,4_2_2,6,full,hard,1.51E+12
c8a4fa50,clickPos,2_3_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_2_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,3_2_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,2,1,0,0],[0,1,1,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,4_3_1,6,full,hard,1.51E+12
c8a4fa50,clickPos,4_2_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_4_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,1,0],[0,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,2,1,0],[0,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_3_2,6,full,hard,1.51E+12
c8a4fa50,clickPos,0_3_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,2,1,0],[0,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,3_0_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,2,1,0],[2,1,0,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,2,1,0],[2,1,1,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,3_2_1,6,full,hard,1.51E+12
c8a4fa50,clickPos,1_0_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[2,2,1,2,0,0],[0,1,0,2,1,0],[2,1,1,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,1,1,0],[2,2,1,2,0,0],[0,1,1,2,1,0],[2,1,1,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_2_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,2,1,1,0],[2,2,1,2,0,0],[0,1,1,2,1,0],[2,1,1,2,0,0],[0,1,2,1,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,0_2_2,6,full,hard,1.51E+12
c8a4fa50,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_2_1,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,0_2_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,2,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,undoPos,2_2_1,6,full,hard,1.51E+12
c8a4fa50,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_3_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,2,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,undoPos,2_2_1,6,full,hard,1.51E+12
c8a4fa50,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,undoPos,2_2_2,6,full,hard,1.51E+12
c8a4fa50,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
c8a4fa50,clickPos,2_3_1,6,full,hard,1.51E+12
c8a4fa50,verification_answer,0,6,full,hard,1.51E+12
c8a4fa50,confidence,3,6,full,hard,1.51E+12
c8a4fa50,timeSolution,574899,6,full,hard,1.51E+12
c8a4fa50,best_move,d4,6,full,hard,1.51E+12
c8a4fa50,correct,FALSE,6,full,hard,1.51E+12
c8a4fa50,strategy,I just tried over and over again until I found what I thought would be the best move. ,6,full,hard,1.51E+12
c8a4fa50,timeStrategy,28277,6,full,hard,1.51E+12
c8a4fa50,validationTime,33278,6,full,hard,1.51E+12
c8a4fa50,validatedCorrect,FALSE,6,full,hard,1.51E+12
c8a4fa50,numActionsValidate,0,6,full,hard,1.51E+12
c8a4fa50,numActionsSolve,54,6,full,hard,1.51E+12
c8a4fa50,solvedCorrect,FALSE,6,full,hard,1.51E+12
dcc4f10e,new_user,dcc4f10e,6,full,hard,1.51E+12
dcc4f10e,difficulty,hard,6,full,hard,1.51E+12
dcc4f10e,experimentalCondition,6_full_hard,6,full,hard,1.51E+12
dcc4f10e,boardSize,6,6,full,hard,1.51E+12
dcc4f10e,condition,full,6,full,hard,1.51E+12
dcc4f10e,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]],nextPlayer:1,streak:4,turns:5,winPath:[[[0,3],[0,2],[2,2],[2,3],[2,0]]],losePath:[[[3,0],[0,5],[3,2],[2,4]]],winMove:[d6,D6,6d,6D]}",6,full,hard,1.51E+12
dcc4f10e,age,24,6,full,hard,1.51E+12
dcc4f10e,education,2,6,full,hard,1.51E+12
dcc4f10e,gender,female,6,full,hard,1.51E+12
dcc4f10e,timeInstructions,41950,6,full,hard,1.51E+12
dcc4f10e,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,clickPos_practice,3_1_1,6,full,hard,1.51E+12
dcc4f10e,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[2,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,clickPos_practice,3_0_2,6,full,hard,1.51E+12
dcc4f10e,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[2,1,1,1,1,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,clickPos_practice,3_4_1,6,full,hard,1.51E+12
dcc4f10e,timeQuiz,175593,6,full,hard,1.51E+12
dcc4f10e,quiz4,c1,6,full,hard,1.51E+12
dcc4f10e,quiz3,1,6,full,hard,1.51E+12
dcc4f10e,quiz1,2,6,full,hard,1.51E+12
dcc4f10e,quiz2,2,6,full,hard,1.51E+12
dcc4f10e,quiz5,b4,6,full,hard,1.51E+12
dcc4f10e,quiz6,b3,6,full,hard,1.51E+12
dcc4f10e,passedQuiz,FALSE,6,full,hard,1.51E+12
dcc4f10e,age,24,6,full,hard,1.51E+12
dcc4f10e,education,2,6,full,hard,1.51E+12
dcc4f10e,gender,female,6,full,hard,1.51E+12
dcc4f10e,timeInstructions,6683,6,full,hard,1.51E+12
dcc4f10e,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,0,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,clickPos_practice,3_1_1,6,full,hard,1.51E+12
dcc4f10e,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,2,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,clickPos_practice,3_4_2,6,full,hard,1.51E+12
dcc4f10e,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[1,1,1,1,2,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,clickPos_practice,3_0_1,6,full,hard,1.51E+12
dcc4f10e,click_practice,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[1,1,1,1,2,2],[0,0,0,0,2,0],[0,0,0,0,0,0]]",6,full,hard,1.51E+12
dcc4f10e,clickPos_practice,4_4_2,6,full,hard,1.51E+12
dcc4f10e,quiz1,2,6,full,hard,1.51E+12
dcc4f10e,quiz2,2,6,full,hard,1.51E+12
dcc4f10e,quiz3,1,6,full,hard,1.51E+12
dcc4f10e,quiz5,b4,6,full,hard,1.51E+12
dcc4f10e,quiz4,c1,6,full,hard,1.51E+12
dcc4f10e,timeQuiz,70918,6,full,hard,1.51E+12
dcc4f10e,passedQuiz,FALSE,6,full,hard,1.51E+12
dcc4f10e,quiz6,b3,6,full,hard,1.51E+12
dcc4f10e,education,2,6,full,hard,1.51E+12
dcc4f10e,gender,female,6,full,hard,1.51E+12
dcc4f10e,age,24,6,full,hard,1.51E+12
dcc4f10e,timeInstructions,19449,6,full,hard,1.51E+12
