userid,key,value,boardSize,condition,boardType,time,board_name
48f344db,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:2,streak:4,turns:4,firstMovrRow:3,firstMovrCol:5,winPath:[[[1,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]]],winMove:[f3,F3,3F,3F],nextMove:[f5,F5,5F,5F],firstMove:f3}",6,verify,easy,1518945499188,6_easy_verify
6bb4bce6,new_user,6bb4bce6,6,verify,easy,1521990886303,6_easy_verify
6bb4bce6,experimentalCondition,6_verify_easy,6,verify,easy,1521990886305,6_easy_verify
6bb4bce6,boardSize,6,6,verify,easy,1521990886306,6_easy_verify
6bb4bce6,difficulty,easy,6,verify,easy,1521990886306,6_easy_verify
6bb4bce6,condition,verify,6,verify,easy,1521990886307,6_easy_verify
6bb4bce6,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:2,streak:4,turns:4,firstMovrRow:3,firstMovrCol:5,winPath:[[[1,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]]],winMove:[f3,F3,3F,3F],nextMove:[f5,F5,5F,5F],firstMove:f3}",6,verify,easy,1521990886307,6_easy_verify
6ddac202,new_user,6ddac202,6,verify,easy,1519436290885,6_easy_verify
6ddac202,experimentalCondition,6_verify_easy,6,verify,easy,1519436290890,6_easy_verify
6ddac202,boardSize,6,6,verify,easy,1519436290893,6_easy_verify
6ddac202,difficulty,easy,6,verify,easy,1519436290895,6_easy_verify
6ddac202,condition,verify,6,verify,easy,1519436290898,6_easy_verify
6ddac202,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:2,streak:4,turns:4,firstMovrRow:3,firstMovrCol:5,winPath:[[[1,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]]],winMove:[f3,F3,3F,3F],nextMove:[f5,F5,5F,5F],firstMove:f3}",6,verify,easy,1519436290901,6_easy_verify
97b93dec,new_user,97b93dec,6,verify,easy,1521303020448,6_easy_verify
97b93dec,experimentalCondition,6_verify_easy,6,verify,easy,1521303020450,6_easy_verify
97b93dec,boardSize,6,6,verify,easy,1521303020450,6_easy_verify
97b93dec,difficulty,easy,6,verify,easy,1521303020450,6_easy_verify
97b93dec,condition,verify,6,verify,easy,1521303020451,6_easy_verify
97b93dec,litw,1,6,verify,easy,1521303020451,6_easy_verify
97b93dec,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:2,streak:4,turns:4,firstMovrRow:3,firstMovrCol:5,winPath:[[[1,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]]],winMove:[f3,F3,3F,3F],nextMove:[f5,F5,5F,5F],firstMove:f3}",6,verify,easy,1521303020452,6_easy_verify
9ae69de6,new_user,9ae69de6,6,verify,easy,1520147942533,6_easy_verify
9ae69de6,experimentalCondition,6_verify_easy,6,verify,easy,1520147942538,6_easy_verify
9ae69de6,boardSize,6,6,verify,easy,1520147942541,6_easy_verify
9ae69de6,difficulty,easy,6,verify,easy,1520147942544,6_easy_verify
9ae69de6,condition,verify,6,verify,easy,1520147942547,6_easy_verify
9ae69de6,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:2,streak:4,turns:4,firstMovrRow:3,firstMovrCol:5,winPath:[[[1,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]]],winMove:[f3,F3,3F,3F],nextMove:[f5,F5,5F,5F],firstMove:f3}",6,verify,easy,1520147942550,6_easy_verify
cade2019,new_user,cade2019,6,verify,easy,1521623065656,6_easy_verify
cade2019,experimentalCondition,6_verify_easy,6,verify,easy,1521623065658,6_easy_verify
cade2019,boardSize,6,6,verify,easy,1521623065659,6_easy_verify
cade2019,difficulty,easy,6,verify,easy,1521623065660,6_easy_verify
cade2019,condition,verify,6,verify,easy,1521623065661,6_easy_verify
cade2019,litw,1,6,verify,easy,1521623065661,6_easy_verify
cade2019,start_position,"{canvasContainerDiv:#canvas-container,nrows:6,ncols:6,cellSize:46,position:[[0,1,0,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]],nextPlayer:2,streak:4,turns:4,firstMovrRow:3,firstMovrCol:5,winPath:[[[1,5],[2,5],[4,5]]],losePath:[[[0,2],[1,4],[0,5]]],winMove:[f3,F3,3F,3F],nextMove:[f5,F5,5F,5F],firstMove:f3}",6,verify,easy,1521623065662,6_easy_verify
cade2019,gender,,6,verify,easy,1521623079505,6_easy_verify
cade2019,education,,6,verify,easy,1521623079508,6_easy_verify
cade2019,age,444,6,verify,easy,1521623079511,6_easy_verify
cade2019,chess,,6,verify,easy,1521623079512,6_easy_verify
cade2019,participated,1,6,verify,easy,1521623079514,6_easy_verify
cade2019,timeInstructions,2372,6,verify,easy,1521623081888,6_easy_verify
cade2019,start,"[[2,0,0,0,0,1],[0,0,0,0,0,0],[0,0,0,2,0,0],[0,1,1,1,0,2],[0,0,0,0,0,0],[0,0,0,0,0,0]]",6,verify,easy,1521623081939,6_easy_verify
