userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,path_after,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action,solution
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338218826,96837,2,-10,,,,,39.861111111111114,29.86111111111111,"[[1, 5, 1], [1, 4, 2]]",1.0,0.2371112869715604,2,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[1, 5, 1], [1, 4, 2]]",5.215,5.215,click,,2,,1562338213611,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338223809,101820,1,0.3611111111111111,9,22.083333333333336,21.72222222222222,19,0.3611111111111111,-0.0,[],0.003941962420132944,0.003941962420132944,3,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_1,"[[3, 1, 1]]",4.983,10.198,reset,8,1,True,1562338218826,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338227462,105473,1,0.3611111111111111,,,,,-0.3611111111111111,-0.0,"[[3, 1, 1]]",0.003941962420132944,1.553906772174038e-05,3,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[3, 1, 1]]",3.653,3.653,click,,1,,1562338223809,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338230201,108212,1,21.0,2,22.083333333333336,21.72222222222222,19,21.0,100,[],0.22922779875525728,0.22922779875525728,4,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",0_2,"[[0, 2, 1]]",2.739,6.392,reset,9,1,True,1562338227462,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338233741,111752,2,10,0,10,-100,18,-31.0,21.0,"[[0, 2, 1]]",1.0,0.22922779875525728,4,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_5,"[[0, 2, 1], [3, 5, 2]]",3.54,3.54,click,10,2,False,1562338230201,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338238401,116412,1,21.0,0,21.0,21.0,17,31.0,100,"[[0, 2, 1], [3, 5, 2]]",0.43742766569681196,0.10027058092233078,4,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_4,"[[0, 2, 1], [3, 5, 2], [1, 4, 1]]",4.66,4.66,click,11,3,False,1562338233741,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338240206,118217,2,10,0,10,-100,16,-31.0,2.9443764172335607,"[[0, 2, 1], [3, 5, 2], [1, 4, 1]]",1.0,0.10027058092233078,4,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 1, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_5,"[[0, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",1.805,1.805,click,12,4,False,1562338238401,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338248466,126477,2,-10,,,,,12.94437641723356,2.9443764172335607,"[[0, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",1.0,0.10027058092233078,4,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[0, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",8.26,8.26,click,,4,,1562338240206,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338251715,129726,1,0.3611111111111111,9,22.083333333333336,21.72222222222222,19,0.3611111111111111,-0.0,[],0.003941962420132944,0.003941962420132944,5,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_1,"[[3, 1, 1]]",3.249,11.509,reset,13,1,True,1562338248466,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338253871,131882,1,0.3611111111111111,,,,,-0.3611111111111111,-0.0,"[[3, 1, 1]]",0.003941962420132944,1.553906772174038e-05,5,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[3, 1, 1]]",2.156,2.156,click,,1,,1562338251715,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338254943,132954,1,21.0,2,22.083333333333336,21.72222222222222,19,21.0,100,[],0.22922779875525728,0.22922779875525728,6,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_4,"[[1, 4, 1]]",1.072,3.228,reset,14,1,True,1562338253871,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338261111,139122,2,10,0,10,-100,18,-31.0,21.36111111111111,"[[1, 4, 1]]",1.0,0.22922779875525728,6,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_5,"[[1, 4, 1], [1, 5, 2]]",6.168,6.168,click,15,2,False,1562338254943,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338269269,147280,1,21.0,1,21.36111111111111,21.0,17,31.0,100,"[[1, 4, 1], [1, 5, 2]]",0.43363339002092244,0.099400827461276,6,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",0_2,"[[1, 4, 1], [1, 5, 2], [0, 2, 1]]",8.158,8.158,click,16,3,False,1562338261111,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338272737,150748,2,10,0,10,-100,16,-31.0,2.9443764172335607,"[[1, 4, 1], [1, 5, 2], [0, 2, 1]]",1.0,0.099400827461276,6,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_5,"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2]]",3.468,3.468,click,17,4,False,1562338269269,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338286307,164318,1,0.3611111111111111,5,2.9443764172335607,1.3327437641723356,15,10.36111111111111,-0.0,"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2]]",0.04037416680130315,0.004013225588109112,6,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_1,"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2], [3, 1, 1]]",13.57,13.57,click,18,5,False,1562338272737,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338291012,169023,1,0.3611111111111111,,,,,-0.3611111111111111,-0.0,"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2], [3, 1, 1]]",0.04037416680130315,0.00016203063930557524,6,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2], [3, 1, 1]]",4.705,4.705,click,,5,,1562338286307,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338292620,170631,1,0.3611111111111111,9,22.083333333333336,21.72222222222222,19,0.3611111111111111,-0.0,[],0.003941962420132944,0.003941962420132944,7,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_1,"[[3, 1, 1]]",1.608,6.313,reset,19,1,True,1562338291012,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338295039,173050,1,0.3611111111111111,,,,,-0.3611111111111111,-0.0,"[[3, 1, 1]]",0.003941962420132944,1.553906772174038e-05,7,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[3, 1, 1]]",2.419,2.419,click,,1,,1562338292620,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338298005,176016,1,1.3327437641723356,4,22.083333333333336,21.72222222222222,19,1.3327437641723356,-0.0,[],0.014547914903033202,0.014547914903033202,8,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",4_1,"[[4, 1, 1]]",2.966,5.385,reset,20,1,True,1562338295039,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338302556,180567,2,0.0,12,22.083333333333336,22.083333333333336,18,-1.3327437641723356,22.083333333333336,"[[4, 1, 1]]",2.2290932232049003e-07,3.2428658522112886e-09,8,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_1,"[[4, 1, 1], [3, 1, 2]]",4.551,4.551,click,21,2,False,1562338298005,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338310150,188161,1,21.0,2,22.083333333333336,21.72222222222222,17,21.0,100,"[[4, 1, 1], [3, 1, 2]]",0.2361755167796547,7.658855184930965e-10,8,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_4,"[[4, 1, 1], [3, 1, 2], [1, 4, 1]]",7.594,7.594,click,22,3,False,1562338302556,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338311162,189173,2,10,0,10,-100,16,-31.0,21.36111111111111,"[[4, 1, 1], [3, 1, 2], [1, 4, 1]]",1.0,7.658855184930965e-10,8,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_5,"[[4, 1, 1], [3, 1, 2], [1, 4, 1], [1, 5, 2]]",1.012,1.012,click,23,4,False,1562338310150,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338313166,191177,2,-10,,,,,31.36111111111111,21.36111111111111,"[[4, 1, 1], [3, 1, 2], [1, 4, 1], [1, 5, 2]]",1.0,7.658855184930965e-10,8,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 1, 2], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[4, 1, 1], [3, 1, 2], [1, 4, 1], [1, 5, 2]]",2.004,2.004,click,,4,,1562338311162,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338314052,192063,1,21.72222222222222,1,22.083333333333336,21.72222222222222,19,21.72222222222222,100,[],0.2371112869715604,0.2371112869715604,9,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_5,"[[1, 5, 1]]",0.886,2.89,reset,24,1,True,1562338313166,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338319671,197682,1,21.72222222222222,,,,,78.27777777777777,100,"[[1, 5, 1]]",0.2371112869715604,0.056221762409309664,9,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[1, 5, 1]]",5.619,5.619,click,,1,,1562338314052,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338321841,199852,1,0.1111111111111111,14,22.083333333333336,21.72222222222222,19,0.1111111111111111,-0.0,[],0.0012130626529510884,0.0012130626529510884,10,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",0_4,"[[0, 4, 1]]",2.17,7.789,reset,25,1,True,1562338319671,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338328350,206361,2,21.25,5,100,100,18,-21.36111111111111,10,"[[0, 4, 1]]",0.07330478593965228,8.892329810596624e-05,10,"[[0, 1, 0, 2, 1, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_1,"[[0, 4, 1], [3, 1, 2]]",6.509,6.509,click,26,2,False,1562338321841,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338329053,207064,1,10,0,10,-100,17,31.25,-0.0,"[[0, 4, 1], [3, 1, 2]]",1.0,8.892329810596624e-05,10,"[[0, 1, 0, 2, 1, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",4_1,"[[0, 4, 1], [3, 1, 2], [4, 1, 1]]",0.703,0.703,click,27,3,False,1562338328350,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338337568,215579,2,21.0,3,22.083333333333336,22.083333333333336,16,-31.0,10,"[[0, 4, 1], [3, 1, 2], [4, 1, 1]]",0.23415932709512416,2.0822219647572183e-05,10,"[[0, 1, 0, 2, 1, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",4_4,"[[0, 4, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]",8.515,8.515,click,28,4,False,1562338329053,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338339602,217613,1,-100,1,10,-100,15,-79.0,-0.0,"[[0, 4, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2]]",0.0001,2.082221964757218e-09,10,"[[0, 1, 0, 2, 1, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 2, 0], [0, 0, 0, 0, 0, 0]]",0_2,"[[0, 4, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [0, 2, 1]]",2.034,2.034,click,29,5,False,1562338337568,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338345092,223103,1,-100,,,,,100.0,-0.0,"[[0, 4, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [0, 2, 1]]",0.0001,2.0822219647572183e-13,10,"[[0, 1, 1, 2, 1, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 2, 1, 1, 2, 0], [1, 1, 2, 2, 2, 0], [0, 0, 0, 0, 0, 0]]",,"[[0, 4, 1], [3, 1, 2], [4, 1, 1], [4, 4, 2], [0, 2, 1]]",5.49,5.49,click,,5,,1562338339602,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338354030,232041,1,0.0,16,22.083333333333336,21.72222222222222,19,0.0,-0.0,[],2.1831198137454848e-07,2.1831198137454848e-07,11,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_0,"[[1, 0, 1]]",8.938,14.428,reset,30,1,True,1562338345092,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338358164,236175,1,0.0,,,,,-0.0,-0.0,"[[1, 0, 1]]",2.1831198137454848e-07,4.7660121211681205e-14,11,"[[0, 1, 0, 2, 0, 0], [1, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[1, 0, 1]]",4.134,4.134,click,,1,,1562338354030,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338386643,264654,1,0.3611111111111111,9,22.083333333333336,21.72222222222222,19,0.3611111111111111,-0.0,[],0.003941962420132944,0.003941962420132944,12,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_1,"[[3, 1, 1]]",28.479,32.613,reset,31,1,True,1562338358164,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338396280,274291,2,21.0,4,100,22.083333333333336,18,-21.36111111111111,10,"[[3, 1, 1]]",0.11022806019498789,0.0004345148709327943,12,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",4_1,"[[3, 1, 1], [4, 1, 2]]",9.637,9.637,click,32,2,False,1562338386643,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338398097,276108,1,10,0,10,-100,17,31.0,-0.0,"[[3, 1, 1], [4, 1, 2]]",1.0,0.0004345148709327943,12,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 2, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",4_4,"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]",1.817,1.817,click,33,3,False,1562338396280,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338402020,280031,1,10,,,,,-10.0,-0.0,"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]",1.0,0.0004345148709327943,12,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 1, 1, 1, 2, 0], [1, 2, 2, 2, 1, 0], [0, 0, 0, 0, 0, 0]]",,"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]",3.923,3.923,click,,3,,1562338398097,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338406970,284981,1,21.0,2,22.083333333333336,21.72222222222222,19,21.0,100,[],0.22922779875525728,0.22922779875525728,13,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",0_2,"[[0, 2, 1]]",4.95,8.873,reset,34,1,True,1562338402020,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338409369,287380,2,10,0,10,-100,18,-31.0,21.0,"[[0, 2, 1]]",1.0,0.22922779875525728,13,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_5,"[[0, 2, 1], [3, 5, 2]]",2.399,2.399,click,35,2,False,1562338406970,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338416937,294948,1,21.0,0,21.0,21.0,17,31.0,100,"[[0, 2, 1], [3, 5, 2]]",0.43742766569681196,0.10027058092233078,13,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_5,"[[0, 2, 1], [3, 5, 2], [1, 5, 1]]",7.568,7.568,click,36,3,False,1562338409369,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338419033,297044,2,10,0,10,-100,16,-31.0,1.3327437641723356,"[[0, 2, 1], [3, 5, 2], [1, 5, 1]]",1.0,0.10027058092233078,13,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 0, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_4,"[[0, 2, 1], [3, 5, 2], [1, 5, 1], [1, 4, 2]]",2.096,2.096,click,37,4,False,1562338416937,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338424029,302040,2,-10,,,,,11.332743764172335,1.3327437641723356,"[[0, 2, 1], [3, 5, 2], [1, 5, 1], [1, 4, 2]]",1.0,0.10027058092233078,13,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[0, 2, 1], [3, 5, 2], [1, 5, 1], [1, 4, 2]]",4.996,4.996,click,,4,,1562338419033,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338425907,303918,1,21.72222222222222,1,22.083333333333336,21.72222222222222,19,21.72222222222222,100,[],0.2371112869715604,0.2371112869715604,14,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_5,"[[1, 5, 1]]",1.878,6.874,reset,38,1,True,1562338424029,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338428059,306070,2,10,0,10,-100,18,-31.72222222222222,29.86111111111111,"[[1, 5, 1]]",1.0,0.2371112869715604,14,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",1_4,"[[1, 5, 1], [1, 4, 2]]",2.152,2.152,click,39,2,False,1562338425907,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338429645,307656,1,21.0,1,29.86111111111111,21.0,17,31.0,100,"[[1, 5, 1], [1, 4, 2]]",0.36698511542204265,0.08701631301712717,14,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",0_2,"[[1, 5, 1], [1, 4, 2], [0, 2, 1]]",1.586,1.586,click,40,3,False,1562338428059,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338433152,311163,2,10,0,10,-100,16,-31.0,1.3327437641723356,"[[1, 5, 1], [1, 4, 2], [0, 2, 1]]",1.0,0.08701631301712717,14,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",3_5,"[[1, 5, 1], [1, 4, 2], [0, 2, 1], [3, 5, 2]]",3.507,3.507,click,41,4,False,1562338429645,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338439739,317750,2,-10,,,,,11.332743764172335,1.3327437641723356,"[[1, 5, 1], [1, 4, 2], [0, 2, 1], [3, 5, 2]]",1.0,0.08701631301712717,14,"[[0, 1, 1, 2, 0, 0], [0, 2, 1, 1, 2, 1], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 2], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[1, 5, 1], [1, 4, 2], [0, 2, 1], [3, 5, 2]]",6.587,6.587,click,,4,,1562338433152,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338458391,336402,1,0.2222222222222222,12,22.083333333333336,21.72222222222222,19,0.2222222222222222,-0.0,[],0.002425906993920802,0.002425906993920802,15,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",0_5,"[[0, 5, 1]]",18.652,25.239,reset,42,1,True,1562338439739,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,reset,1562338462864,340875,1,0.2222222222222222,,,,,-0.2222222222222222,-0.0,"[[0, 5, 1]]",0.002425906993920802,5.885024743153861e-06,15,"[[0, 1, 0, 2, 0, 1], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",,"[[0, 5, 1]]",4.473,4.473,click,,1,,1562338458391,f5
19a561a7,6_easy_full_07,6,easy,full,validatedCorrect,click,1562338472221,350232,1,0.2222222222222222,12,22.083333333333336,21.72222222222222,19,0.2222222222222222,-0.0,[],0.002425906993920802,0.002425906993920802,16,"[[0, 1, 0, 2, 0, 0], [0, 2, 1, 1, 0, 0], [1, 2, 2, 2, 1, 0], [2, 0, 1, 1, 2, 0], [1, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 0]]",0_5,"[[0, 5, 1]]",9.357,13.83,reset,43,1,True,1562338462864,f5
