"abcefbdf","10","pruned","medium","false","false","160235","42454","4","0","1561984483135"
"fcfefd95","10","full","easy","true","false","124915","75400","8","3","1561984857321"
"97af0065","10","full","hard","false","false","55355","17949","3","0","1561985469105"
"32bf008f","6","pruned","easy","true","true","114646","22843","16","3","1561985645447"
"97aefe1f","10","pruned","medium","true","true","84772","64174","14","8","1561986274845"
"98ef1a30","10","full","medium","false","false","96275","39861","16","0","1561992642137"
"feef235a","10","full","easy","false","false","493648","33231","93","0","1561994818525"
"a0a14678","10","pruned","hard","false","false","134507","33074","36","0","1562068963421"
"fab14685","10","pruned","hard","true","true","114599","45800","8","4","1562069068241"
"b5b1466a","6","full","easy","true","false","311922","55204","53","4","1562069193050"
"8ec146c8","10","pruned","easy","true","true","167791","57030","16","4","1562069294379"
"50b147cb","10","full","medium","false","false","104668","71856","4","0","1562069309517"
"57f14696","10","full","easy","false","false","351858","42496","32","0","1562069311002"
"11a14803","10","pruned","hard","true","true","82890","23604","2","4","1562069308988"
"63a146c7","10","full","medium","false","false","230844","35704","33","0","1562069381726"
"2ae147be","6","full","easy","true","false","177714","49875","7","4","1562069384022"
"f3b14830","10","pruned","easy","true","true","145332","35805","23","3","1562069481158"
"98e146a8","10","full","hard","false","false","36736","12581","131","0","1562069703452"
"f5c147ff","10","full","hard","false","false","133401","77466","4","0","1562069877548"
"a1c14b65","10","full","easy","false","false","2146","21166","1","0","1562069906185"
"ffa14b05","10","pruned","medium","false","false","89620","5838","83","0","1562069923938"
"74b149ab","10","full","medium","false","false","70011","73582","5","0","1562069994933"
"8bb14a06","10","pruned","medium","false","false","182019","65415","6","0","1562070081814"
"45b146b0","10","full","hard","false","false","235968","176050","36","0","1562070095641"
"5eb14b17","10","full","medium","true","false","229311","45877","41","3","1562070340488"
"32e14a26","10","full","hard","false","false","181673","46027","30","0","1562070383866"
"dbb14c32","6","pruned","easy","false","false","79661","16161","8","0","1562070310812"
"82e14880","10","full","medium","false","false","515976","28059","29","0","1562070342185"
"e0b14a0b","10","full","medium","false","false","516014","98110","61","0","1562070483858"
"c4c14ee4","10","full","easy","false","false","116859","20022","16","0","1562071077196"
"56b1504d","10","pruned","medium","true","false","36553","6746","4","0","1562071226960"
"f9c14f1b","10","full","medium","false","false","371439","31356","49","0","1562071364288"
"f4f14f89","10","full","medium","false","false","44712","56650","17","0","1562071549649"
"ded14ffd","10","pruned","medium","true","true","147921","49456","10","3","1562071640864"
"9ab1515f","10","full","hard","false","false","278926","35761","47","0","1562071787832"
"3ce149c2","10","full","easy","false","false","57248","38871","2","0","1562071936055"
"7ca15050","10","full","easy","false","false","366692","7363","25","0","1562071952049"
"aee1533a","10","pruned","easy","false","false","33456","35929","3","0","1562072267415"
"7bd154b6","10","pruned","medium","false","false","98760","25264","12","0","1562072562999"
"8ec154b4","10","full","hard","true","false","92428","52943","2","7","1562072584358"
"83f15600","10","pruned","easy","false","false","38197","18095","11","0","1562072888205"
"26e154ac","10","full","hard","true","true","362673","34423","71","5","1562072889739"
"2aa15594","10","pruned","medium","true","true","188269","24862","35","3","1562073140420"
"c6a15708","10","pruned","easy","false","false","370015","31677","41","0","1562073471338"
"d1e15779","10","pruned","easy","true","true","218844","35606","34","3","1562073495145"
"ceb154c1","10","pruned","hard","true","true","343884","30342","53","4","1562073609616"
"68e158de","6","full","easy","false","false","416330","63658","52","0","1562074359197"
"5de15d4b","10","pruned","easy","false","false","41507","20123","2","0","1562074594650"
"22c15f64","10","pruned","medium","true","true","115216","53204","17","3","1562075834755"
"afc166b1","10","full","easy","true","false","66004","20611","6","3","1562077203993"
"f9e165cd","10","full","hard","true","false","275333","92382","35","6","1562077787871"
"7fa1672d","6","pruned","easy","true","true","573667","53498","43","3","1562078643473"
"65d16666","10","full","easy","true","true","478358","179467","10","14","1562079001523"
"45c16f91","6","pruned","easy","true","true","111436","14842","26","3","1562079531002"
"9de17b3b","10","full","medium","false","false","537047","10242","134","0","1562082814422"
"a7b181fa","6","pruned","easy","false","false","319774","48504","27","0","1562084479501"
"67b1a7f0","6","full","easy","true","true","90415","21025","15","4","1562093756688"
"94a1a7e0","10","pruned","hard","true","true","89641","21139","18","4","1562093855665"
"38a1a872","10","full","medium","false","false","70328","14256","26","0","1562094019699"
"a2e1a84e","10","pruned","medium","true","true","206519","28020","21","3","1562094020878"
"16c1a872","10","pruned","easy","true","true","146326","46981","8","6","1562094162470"
"2dc1a9c9","10","pruned","hard","false","false","34985","22201","3","0","1562094243653"
"19a1a95d","10","pruned","hard","true","true","173740","82461","22","8","1562094331585"
"58e1a94c","10","pruned","easy","true","true","109762","34524","12","3","1562094433690"
"95a1aa19","10","full","hard","false","false","124633","39565","2","0","1562094594435"
"1fd1a960","6","pruned","easy","false","false","222577","107151","37","0","1562094869257"
"2ce1ab22","10","pruned","easy","true","true","56287","22836","16","3","1562094754884"
"38c1ac46","10","pruned","easy","true","true","193182","21922","15","3","1562095090407"
"f9d1ac6a","10","pruned","medium","false","false","278848","118374","29","0","1562095272188"
"55e1abb3","10","full","easy","true","true","495543","23333","79","4","1562095328891"
"32a1ae42","10","full","medium","false","false","58362","16016","4","0","1562095389640"
"36c1af0c","10","full","medium","false","false","145992","50838","20","0","1562095695433"
"f6c1aeee","10","full","medium","true","false","149969","41775","25","4","1562095748708"
"e9e1b017","6","pruned","easy","true","true","78933","45471","25","6","1562095963409"
"72c1b0e6","10","full","hard","true","true","394345","50178","74","5","1562096491247"
"22c1b18a","10","pruned","hard","true","true","183950","60263","10","4","1562096530714"
"c4b1b32d","10","full","hard","false","false","33064","32212","6","0","1562096645643"
"79c1b235","10","pruned","easy","true","false","147078","48732","12","3","1562096709748"
"dba1b189","10","full","medium","false","false","564726","87743","131","0","1562097597228"
"59e1b4a9","10","full","easy","false","false","588042","10789","82","0","1562097632429"
"b3b1b79a","10","pruned","hard","false","false","73662","50310","10","0","1562097857156"
"e0b1b70d","10","full","medium","false","false","119554","117873","8","0","1562097897004"
"92e1b770","10","pruned","hard","true","false","93094","100426","2","7","1562097988223"
"5fa1b8b9","10","full","easy","false","false","97262","14711","8","0","1562098066628"
"33c1b7cd","10","pruned","medium","true","true","481557","18851","54","3","1562098298663"
"68a1b7d8","10","full","hard","false","false","602698","16744","47","0","1562098441669"
