userid,key,value,boardSize,condition,boardType,time,board_name
c8b57d5b,quiz1,2,10,verify,hard,1520074418600,10_hard_verify
c8b57d5b,quiz5,b4,10,verify,hard,1520074418601,10_hard_verify
c8b57d5b,quiz4,c1,10,verify,hard,1520074418601,10_hard_verify
c8b57d5b,quiz2,2,10,verify,hard,1520074418601,10_hard_verify
c8b57d5b,quiz3,3,10,verify,hard,1520074418601,10_hard_verify
c8b57d5b,quiz6,,10,verify,hard,1520074418602,10_hard_verify
c8b57d5b,quiz6v,yes,10,verify,hard,1520074418603,10_hard_verify
c8b57d5b,passedQuiz,TRUE,10,verify,hard,1520074418604,10_hard_verify
c8b57d5b,board,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]],nextPlayer:2,streak:5,turns:5,firstMovrRow:2,firstMovrCol:4,winPath:[[[2,3],[4,3],[4,4],[4,5]]],losePath:[[[6,0],[2,7],[5,3],[4,0]]],winMove:[e8,E8,8e,8E],nextMove:[d8,D8,8d,8D]}",10,verify,hard,1520074423773,10_hard_verify
c8b57d5b,reset_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,verify,hard,1520074423786,10_hard_verify
c8b57d5b,start,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,verify,hard,1520074423820,10_hard_verify
c8b57d5b,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,verify,hard,1520074484102,10_hard_verify
c8b57d5b,clickPos,2_3_2,10,verify,hard,1520074484102,10_hard_verify
c8b57d5b,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[1,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,verify,hard,1520074485366,10_hard_verify
c8b57d5b,clickPos,6_0_1,10,verify,hard,1520074485367,10_hard_verify
c8b57d5b,reset,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,verify,hard,1520074491217,10_hard_verify
c8b57d5b,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,verify,hard,1520074493038,10_hard_verify
c8b57d5b,clickPos,6_0_2,10,verify,hard,1520074493038,10_hard_verify
c8b57d5b,clickPos,2_3_1,10,verify,hard,1520074496086,10_hard_verify
c8b57d5b,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,verify,hard,1520074496086,10_hard_verify
c8b57d5b,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,2,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,verify,hard,1520074497590,10_hard_verify
c8b57d5b,clickPos,2_7_2,10,verify,hard,1520074497590,10_hard_verify
c8b57d5b,timeSolution,111640,10,verify,hard,1520074535413,10_hard_verify
c8b57d5b,next_move,a4,10,verify,hard,1520074535415,10_hard_verify
c8b57d5b,best_move,,10,verify,hard,1520074535416,10_hard_verify
c8b57d5b,verification_answer,no,10,verify,hard,1520074535416,10_hard_verify
c8b57d5b,correct,FALSE,10,verify,hard,1520074535417,10_hard_verify
c8b57d5b,timeStrategy,4667,10,verify,hard,1520074540085,10_hard_verify
c8b57d5b,validationTime,13354,10,verify,hard,1520074548772,10_hard_verify
c8b57d5b,validatedCorrect,FALSE,10,verify,hard,1520074548773,10_hard_verify
c8b57d5b,numActionsSolve,5,10,verify,hard,1520074548774,10_hard_verify
c8b57d5b,solvedCorrect,FALSE,10,verify,hard,1520074548774,10_hard_verify
c8b57d5b,numActionsValidate,0,10,verify,hard,1520074548776,10_hard_verify
