ada4c06f,validatedCorrect,false,6,full,hard,1521993131489
ada4c06f,solvedCorrect,false,6,full,hard,1521993131489
ada4c06f,numActionsSolve,90,6,full,hard,1521993131489
ada4c06f,numActionsValidate,0,6,full,hard,1521993131489
ada4c06f,validationTime,430087,6,full,hard,1521993131488
ada4c06f,timeStrategy,420797,6,full,hard,1521993122198
ada4c06f,strategy,"""I chose D6 (I think I made a mistake and entered D1 instead of D6) because it will force circle to play at a3 to stop the win. Afterwards X can play at C4 to prevent Circle from creating a winning situation. Beyond that I wasn't able to fully figure it out. I felt that the only way to prevent circle from winning was to pick either D6 or a3 to force them to play at a specific spot.""",6,full,hard,1521993122198
ada4c06f,correct,false,6,full,hard,1521992701401
ada4c06f,best_move,"""d1""",6,full,hard,1521992701400
ada4c06f,confidence,"""1""",6,full,hard,1521992701400
ada4c06f,verification_answer,"""0""",6,full,hard,1521992701400
ada4c06f,next_move,"""""",6,full,hard,1521992701399
ada4c06f,timeSolution,591621,6,full,hard,1521992701397
ada4c06f,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,1,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1521992695432
ada4c06f,clickPos,"""2_2_1""",6,full,hard,1521992695432
ada4c06f,undo,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1521992694635
ada4c06f,undoPos,"""3_0_2""",6,full,hard,1521992694634
ada4c06f,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1521992689716
ada4c06f,clickPos,"""2_3_1""",6,full,hard,1521992689716
ada4c06f,clickPos,"""3_0_2""",6,full,hard,1521992687753
ada4c06f,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[2,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1521992687752
ada4c06f,click,"[[0,2,0,1,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1521992681910
ada4c06f,clickPos,"""0_3_1""",6,full,hard,1521992681910
