userid,key,value,boardSize,condition,boardType,time
10d437bd,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,0,2,1,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1559312584164
10d437bd,clickPos,7_1_1,10,full,hard,1559312584164
10d437bd,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,0,2,1,0,2,2,2,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1559312625158
10d437bd,clickPos,8_7_2,10,full,hard,1559312625158
10d437bd,clickPos,3_1_1,10,full,hard,1559312641384
10d437bd,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,2,0,1,1,0,2,0],[0,1,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,0,2,1,0,2,2,2,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1559312641384
10d437bd,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,2,0,0,0],[0,2,2,2,0,1,1,0,2,0],[0,1,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,0,2,1,0,2,2,2,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1559312647005
10d437bd,clickPos,1_6_2,10,full,hard,1559312647006
10d437bd,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,2,0,0,0],[0,2,2,2,0,1,1,0,2,0],[0,1,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,0,2,1,0,2,2,2,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1559312659835
10d437bd,clickPos,6_1_1,10,full,hard,1559312659835
10d437bd,clickPos,8_1_2,10,full,hard,1559312662946
10d437bd,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,2,0,0,0],[0,2,2,2,0,1,1,0,2,0],[0,1,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,2,2,1,0,2,2,2,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1559312662946
10d437bd,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,2,0,0,0],[0,2,2,2,0,1,1,0,2,0],[0,1,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[1,1,1,0,2,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,2,2,1,0,2,2,2,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1559312665957
10d437bd,clickPos,5_0_1,10,full,hard,1559312665957
10d437bd,timeSolution,261158,10,full,hard,1559312736748
10d437bd,best_move,d2,10,full,hard,1559312736751
10d437bd,next_move,,10,full,hard,1559312736751
10d437bd,correct,FALSE,10,full,hard,1559312736752
10d437bd,verification_answer,0,10,full,hard,1559312736752
10d437bd,confidence,3,10,full,hard,1559312736752
10d437bd,timeStrategy,43493,10,full,hard,1559312780246
10d437bd,validationTime,50332,10,full,hard,1559312787085
10d437bd,validatedCorrect,FALSE,10,full,hard,1559312787085
10d437bd,numActionsValidate,0,10,full,hard,1559312787086
10d437bd,solvedCorrect,FALSE,10,full,hard,1559312787086
10d437bd,numActionsSolve,12,10,full,hard,1559312787086
14a304d8,new_user,14a304d8,10,full,hard,1562182872814
14a304d8,experimentalCondition,10_full_hard,10,full,hard,1562182872816
14a304d8,boardSize,10,10,full,hard,1562182872817
14a304d8,difficulty,hard,10,full,hard,1562182872818
14a304d8,condition,full,10,full,hard,1562182872819
14a304d8,start_position,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]],nextPlayer:1,streak:5,turns:5,winPath:[[[2,4],[2,3],[4,3],[4,4],[4,5]]],losePath:[[[6,0],[2,7],[5,3],[4,0]]],winMove:[e8,E8,8e,8E]}",10,full,hard,1562182872820
14a304d8,gender,female,10,full,hard,1562182887140
14a304d8,age,22,10,full,hard,1562182887141
14a304d8,education,2,10,full,hard,1562182887141
14a304d8,timeInstructions,166870,10,full,hard,1562183054012
14a304d8,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562183054050
15e6cf5b,new_user,15e6cf5b,10,full,hard,1562431323337
15e6cf5b,experimentalCondition,10_full_hard,10,full,hard,1562431323344
15e6cf5b,boardSize,10,10,full,hard,1562431323347
15e6cf5b,difficulty,hard,10,full,hard,1562431323349
15e6cf5b,condition,full,10,full,hard,1562431323351
15e6cf5b,start_position,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]],nextPlayer:1,streak:5,turns:5,winPath:[[[2,4],[2,3],[4,3],[4,4],[4,5]]],losePath:[[[6,0],[2,7],[5,3],[4,0]]],winMove:[e8,E8,8e,8E]}",10,full,hard,1562431323352
15e6cf5b,gender,female,10,full,hard,1562431517857
15e6cf5b,education,1,10,full,hard,1562431517859
15e6cf5b,age,41,10,full,hard,1562431517861
15e6cf5b,timeInstructions,39792,10,full,hard,1562431557655
15e6cf5b,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562431557818
15e6cf5b,timeQuiz,187876,10,full,hard,1562431745537
15e6cf5b,timeInstructions,192614,10,full,hard,1562431750274
15e6cf5b,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562431750462
15e6cf5b,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562431756366
15e6cf5b,clickPos_practice,7_1_1,10,full,hard,1562431756368
15e6cf5b,timeQuiz,10583,10,full,hard,1562431760862
15e6cf5b,quiz1,2,10,full,hard,1562431760873
15e6cf5b,quiz2,2,10,full,hard,1562431760876
15e6cf5b,quiz3,3,10,full,hard,1562431760878
15e6cf5b,quiz4,c1,10,full,hard,1562431760880
15e6cf5b,quiz5,b4,10,full,hard,1562431760882
15e6cf5b,quiz6,b3,10,full,hard,1562431760884
15e6cf5b,quiz6v,0,10,full,hard,1562431760886
15e6cf5b,passedQuiz,TRUE,10,full,hard,1562431760888
15e6cf5b,board,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]],nextPlayer:1,streak:5,turns:5,winPath:[[[2,4],[2,3],[4,3],[4,4],[4,5]]],losePath:[[[6,0],[2,7],[5,3],[4,0]]],winMove:[e8,E8,8e,8E]}",10,full,hard,1562431760890
15e6cf5b,reset_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562431760991
15e6cf5b,start,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562431761138
15e6cf5b,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[1,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562431827867
15e6cf5b,clickPos,6_0_1,10,full,hard,1562431827870
15e6cf5b,timeSolution,111012,10,full,hard,1562431871902
15e6cf5b,next_move,,10,full,hard,1562431871913
15e6cf5b,best_move,a4,10,full,hard,1562431871915
15e6cf5b,confidence,4,10,full,hard,1562431871919
15e6cf5b,verification_answer,0,10,full,hard,1562431871922
15e6cf5b,correct,FALSE,10,full,hard,1562431871928
15e6cf5b,timeStrategy,37979,10,full,hard,1562431909910
15e6cf5b,validationTime,44160,10,full,hard,1562431916091
15e6cf5b,validatedCorrect,FALSE,10,full,hard,1562431916098
15e6cf5b,solvedCorrect,FALSE,10,full,hard,1562431916102
15e6cf5b,numActionsSolve,2,10,full,hard,1562431916106
15e6cf5b,numActionsValidate,0,10,full,hard,1562431916108
20e1bd34,new_user,20e1bd34,10,full,hard,1562098996237
20e1bd34,experimentalCondition,10_full_hard,10,full,hard,1562098996241
20e1bd34,boardSize,10,10,full,hard,1562098996242
20e1bd34,difficulty,hard,10,full,hard,1562098996243
20e1bd34,condition,full,10,full,hard,1562098996244
20e1bd34,start_position,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]],nextPlayer:1,streak:5,turns:5,winPath:[[[2,4],[2,3],[4,3],[4,4],[4,5]]],losePath:[[[6,0],[2,7],[5,3],[4,0]]],winMove:[e8,E8,8e,8E]}",10,full,hard,1562098996245
20e1bd34,gender,female,10,full,hard,1562099049428
20e1bd34,education,1,10,full,hard,1562099049430
20e1bd34,age,31,10,full,hard,1562099049431
20e1bd34,timeInstructions,26095,10,full,hard,1562099075527
20e1bd34,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562099075589
20e1bd34,click_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,1,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562099171666
20e1bd34,clickPos_practice,7_1_1,10,full,hard,1562099171671
20e1bd34,timeQuiz,103062,10,full,hard,1562099178590
20e1bd34,quiz1,2,10,full,hard,1562099178593
20e1bd34,quiz2,2,10,full,hard,1562099178594
20e1bd34,quiz3,3,10,full,hard,1562099178596
20e1bd34,quiz4,c1,10,full,hard,1562099178597
20e1bd34,quiz5,b1,10,full,hard,1562099178598
20e1bd34,quiz6,b3,10,full,hard,1562099178599
20e1bd34,quiz6v,0,10,full,hard,1562099178601
20e1bd34,passedQuiz,FALSE,10,full,hard,1562099178602
20e1bd34,gender,female,10,full,hard,1562099185788
20e1bd34,education,1,10,full,hard,1562099185789
20e1bd34,age,31,10,full,hard,1562099185789
20e1bd34,timeInstructions,24995,10,full,hard,1562099210786
20e1bd34,start,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562099210818
20e1bd34,timeQuiz,52086,10,full,hard,1562099262873
20e1bd34,quiz1,2,10,full,hard,1562099262874
20e1bd34,quiz2,2,10,full,hard,1562099262875
20e1bd34,quiz3,3,10,full,hard,1562099262876
20e1bd34,quiz4,c1,10,full,hard,1562099262877
20e1bd34,quiz5,b4,10,full,hard,1562099262879
20e1bd34,quiz6,b3,10,full,hard,1562099262881
20e1bd34,quiz6v,0,10,full,hard,1562099262883
20e1bd34,passedQuiz,TRUE,10,full,hard,1562099262884
20e1bd34,board,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]],nextPlayer:1,streak:5,turns:5,winPath:[[[2,4],[2,3],[4,3],[4,4],[4,5]]],losePath:[[[6,0],[2,7],[5,3],[4,0]]],winMove:[e8,E8,8e,8E]}",10,full,hard,1562099262885
20e1bd34,reset_practice,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,2,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,2,0,2,0,0,0,0],[0,0,1,1,1,0,2,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",10,full,hard,1562099262908
20e1bd34,start,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562099262951
20e1bd34,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,1,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562099315752
20e1bd34,clickPos,8_3_1,10,full,hard,1562099315753
20e1bd34,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,2,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,1,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562099317172
20e1bd34,clickPos,6_1_2,10,full,hard,1562099317173
20e1bd34,reset,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,0,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562099323374
20e1bd34,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[0,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562099327229
20e1bd34,clickPos,2_4_1,10,full,hard,1562099327229
20e1bd34,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,0,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562099329231
20e1bd34,clickPos,6_0_2,10,full,hard,1562099329232
20e1bd34,click,"[[0,0,0,2,0,0,0,0,0,0],[0,0,0,1,0,2,0,0,0,0],[0,2,2,1,1,1,1,0,2,0],[0,0,2,1,2,0,0,0,0,0],[0,1,1,0,0,0,0,0,0,0],[0,1,1,0,2,0,0,0,0,0],[2,0,1,0,2,0,0,0,0,0],[0,0,1,0,0,0,0,0,0,0],[0,0,2,0,0,2,2,0,0,0],[0,0,0,0,1,0,0,0,0,0]]",10,full,hard,1562099330724
20e1bd34,clickPos,2_3_1,10,full,hard,1562099330725
