userid,key,value,boardSize,condition,boardType,time,board_name
e6c8791e,experimentalCondition,10_verify_medium,10,verify,medium,1518303518553,10_medium_verify
e6c8791e,boardSize,10,10,verify,medium,1518303518557,10_medium_verify
e6c8791e,difficulty,medium,10,verify,medium,1518303518560,10_medium_verify
e6c8791e,condition,verify,10,verify,medium,1518303518562,10_medium_verify
e6c8791e,litw,1,10,verify,medium,1518303518565,10_medium_verify
e6c8791e,start_position,"{canvasContainerDiv:#canvas-container,nrows:10,ncols:10,cellSize:32,position:[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,1,0,0,2,0,0,0,0],[0,0,0,1,1,0,0,0,0,0],[0,0,0,0,2,2,2,1,2,0],[0,0,1,0,0,1,2,2,0,0],[0,0,0,1,0,2,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,1,0,0,0,0],[0,0,0,0,0,0,2,0,0,0]],nextPlayer:2,streak:5,turns:4,firstMovrRow:5,firstMovrCol:2,winPath:[[[3,2],[4,2],[6,2]]],losePath:[[[4,1],[3,5],[1,2]]],winMove:[c5,C5,5c,5C],nextMove:[c7,C7,7c,7C]}",10,verify,medium,1518303518568,10_medium_verify
