userid,key,value,boardSize,condition,boardType,time
9cf22841,reset,"[[0,1,2,2,0,0],[0,2,1,1,0,0],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1558194723965
9cf22841,click,"[[0,1,2,2,0,0],[0,2,1,1,0,1],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1558194725514
9cf22841,clickPos,1_5_1,6,pruned,easy,1558194725515
9cf22841,click,"[[0,1,2,2,0,0],[0,2,1,1,2,1],[1,2,2,2,1,0],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1558194728098
9cf22841,clickPos,1_4_2,6,pruned,easy,1558194728099
9cf22841,click,"[[0,1,2,2,0,0],[0,2,1,1,2,1],[1,2,2,2,1,1],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1558194729666
9cf22841,clickPos,2_5_1,6,pruned,easy,1558194729667
9cf22841,click,"[[0,1,2,2,0,2],[0,2,1,1,2,1],[1,2,2,2,1,1],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1558194738610
9cf22841,clickPos,0_5_2,6,pruned,easy,1558194738611
9cf22841,undoPos,2_5_1,6,pruned,easy,1558194741580
9cf22841,undo,"[[0,1,2,2,0,0],[0,2,1,1,2,1],[1,2,2,2,1,1],[2,0,1,1,2,1],[1,0,2,2,0,0],[0,0,0,0,0,0]]",6,pruned,easy,1558194741581
9cf22841,click,"[[0,1,2,2,0,0],[0,2,1,1,2,1],[1,2,2,2,1,1],[2,0,1,1,2,1],[1,0,2,2,0,2],[0,0,0,0,0,0]]",6,pruned,easy,1558194742554
9cf22841,clickPos,4_5_2,6,pruned,easy,1558194742554
